,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
19,11019,15,Rosedale Ln,Bella Vista,AR,72715,15 Rosedale Ln Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70679529_zpid/,http://www.zillow.com/homedetails/15-Rosedale-Ln-Bella-Vista-AR-72715/70679529_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Rosedale-Ln-Bella-Vista-AR-72715/70679529_zpid/,01/02/2009,150000,17424,http://www.zillow.com/homes/70679529_zpid/,2287,198117.0,179249.0,1991,188683.0
20,11020,16,Rosedale Ln,Bella Vista,AR,72715,16 Rosedale Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70636945_zpid/,http://www.zillow.com/homedetails/16-Rosedale-Ln-Bella-Vista-AR-72715/70636945_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Rosedale-Ln-Bella-Vista-AR-72715/70636945_zpid/,08/02/2011,128000,14810,http://www.zillow.com/homes/70636945_zpid/,2909,213720.0,193366.0,1981,203543.0
21,11021,17,Rosedale Ln,Bella Vista,AR,72715,17 Rosedale Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/82792620_zpid/,http://www.zillow.com/homedetails/17-Rosedale-Ln-Bella-Vista-AR-72715/82792620_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Rosedale-Ln-Bella-Vista-AR-72715/82792620_zpid/,06/14/2006,164000,15682,http://www.zillow.com/homes/82792620_zpid/,1707,162506.0,140839.0,1991,154768.0
22,11022,1,Rosenheath Cir,Bella Vista,AR,72715,1 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
23,11023,2,Rosenheath Cir,Bella Vista,AR,72715,2 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
24,11024,2,Rosenheath Ln,Bella Vista,AR,72715,2 Rosenheath Ln Bella Vista AR,,,,,,,,,,,,,,
25,11025,3,Rosenheath Cir,Bella Vista,AR,72715,3 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
26,11026,5,Rosenheath Cir,Bella Vista,AR,72715,5 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
27,11027,7,Rosenheath Cir,Bella Vista,AR,72715,7 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
28,11028,8,Rosenheath Ln,Bella Vista,AR,72715,8 Rosenheath Ln Bella Vista AR,,,,,,,,,,,,,,
29,11029,8,Rosenheath Cir,Bella Vista,AR,72715,8 Rosenheath Cir Bella Vista AR,,,,,,,,,,,,,,
30,11030,1,Rotham Ln,Bella Vista,AR,72715,1 Rotham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70601951_zpid/,http://www.zillow.com/homedetails/1-Rotham-Ln-Bella-Vista-AR-72715/70601951_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Rotham-Ln-Bella-Vista-AR-72715/70601951_zpid/,02/22/2013,143000,13329,http://www.zillow.com/homes/70601951_zpid/,1552,155660.0,140836.0,2003,148248.0
31,11031,7,Rothbury Ln,Bella Vista,AR,72714,7 Rothbury Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70696281_zpid/,http://www.zillow.com/homedetails/7-Rothbury-Ln-Bella-Vista-AR-72714/70696281_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Rothbury-Ln-Bella-Vista-AR-72714/70696281_zpid/,08/20/2010,175000,16553,http://www.zillow.com/homes/70696281_zpid/,2654,252165.0,228149.0,2007,240157.0
32,11032,13640,Rothbury Dr,Bella Vista,AR,72715,13640 Rothbury Dr Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70700349_zpid/,http://www.zillow.com/homedetails/13640-Rothbury-Dr-Bella-Vista-AR-72715/70700349_zpid/#charts-and-data,http://www.zillow.com/homedetails/13640-Rothbury-Dr-Bella-Vista-AR-72715/70700349_zpid/,05/01/2006,50000,81,http://www.zillow.com/homes/70700349_zpid/,1305,118298.0,89780.0,,105623.0
33,11033,13645,Rothbury Dr,Bella Vista,AR,72715,13645 Rothbury Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/94649265_zpid/,http://www.zillow.com/homedetails/13645-Rothbury-Dr-Bella-Vista-AR-72715/94649265_zpid/#charts-and-data,http://www.zillow.com/homedetails/13645-Rothbury-Dr-Bella-Vista-AR-72715/94649265_zpid/,,,217800,http://www.zillow.com/homes/94649265_zpid/,2076,199419.0,159169.0,,182953.0
34,11034,13652,Rothbury Dr,Bella Vista,AR,72715,13652 Rothbury Dr Bella Vista AR,3.5,,http://www.zillow.com/homes/comps/70697843_zpid/,http://www.zillow.com/homedetails/13652-Rothbury-Dr-Bella-Vista-AR-72715/70697843_zpid/#charts-and-data,http://www.zillow.com/homedetails/13652-Rothbury-Dr-Bella-Vista-AR-72715/70697843_zpid/,,,441698,http://www.zillow.com/homes/70697843_zpid/,3682,474613.0,429411.0,2005,452012.0
35,11035,8,Rountree Dr,Bella Vista,AR,72715,8 Rountree Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70616348_zpid/,http://www.zillow.com/homedetails/8-Rountree-Dr-Bella-Vista-AR-72715/70616348_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Rountree-Dr-Bella-Vista-AR-72715/70616348_zpid/,02/22/2013,195000,14810,http://www.zillow.com/homes/70616348_zpid/,3251,304118.0,275154.0,2006,289636.0
36,11036,12,Rountree Dr,Bella Vista,AR,72715,12 Rountree Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70634629_zpid/,http://www.zillow.com/homedetails/12-Rountree-Dr-Bella-Vista-AR-72715/70634629_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Rountree-Dr-Bella-Vista-AR-72715/70634629_zpid/,12/12/2007,155000,13503,http://www.zillow.com/homes/70634629_zpid/,1693,172973.0,156499.0,2007,164736.0
37,11037,20,Rountree Ln,Bella Vista,AR,72715,20 Rountree Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70720482_zpid/,http://www.zillow.com/homedetails/20-Rountree-Ln-Bella-Vista-AR-72715/70720482_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Rountree-Ln-Bella-Vista-AR-72715/70720482_zpid/,06/10/2009,105000,13068,http://www.zillow.com/homes/70720482_zpid/,1404,141566.0,128084.0,2008,134825.0
38,11038,21,Rountree Dr,Bella Vista,AR,72715,21 Rountree Dr Bella Vista AR,4.0,,http://www.zillow.com/homes/comps/70665269_zpid/,http://www.zillow.com/homedetails/21-Rountree-Dr-Bella-Vista-AR-72715/70665269_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Rountree-Dr-Bella-Vista-AR-72715/70665269_zpid/,01/10/2008,270000,12632,http://www.zillow.com/homes/70665269_zpid/,2390,261989.0,227386.0,2004,247159.0
39,11039,28,Rountree Dr,Bella Vista,AR,72715,28 Rountree Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70649864_zpid/,http://www.zillow.com/homedetails/28-Rountree-Dr-Bella-Vista-AR-72715/70649864_zpid/#charts-and-data,http://www.zillow.com/homedetails/28-Rountree-Dr-Bella-Vista-AR-72715/70649864_zpid/,04/01/2008,2000,82,http://www.zillow.com/homes/70649864_zpid/,1740,177534.0,160626.0,2005,169080.0
40,11040,30,Rountree Dr,Bella Vista,AR,72715,30 Rountree Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70631991_zpid/,http://www.zillow.com/homedetails/30-Rountree-Dr-Bella-Vista-AR-72715/70631991_zpid/#charts-and-data,http://www.zillow.com/homedetails/30-Rountree-Dr-Bella-Vista-AR-72715/70631991_zpid/,06/29/2012,80000,11761,http://www.zillow.com/homes/70631991_zpid/,1446,147802.0,133726.0,2008,140764.0
41,11041,33,Rountree Dr,Bella Vista,AR,72715,33 Rountree Dr Bella Vista AR,,,,,,,,,,,,,,
42,11042,102,Rountree Dr,Bella Vista,AR,72715,102 Rountree Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70627920_zpid/,http://www.zillow.com/homedetails/102-Rountree-Dr-Bella-Vista-AR-72715/70627920_zpid/#charts-and-data,http://www.zillow.com/homedetails/102-Rountree-Dr-Bella-Vista-AR-72715/70627920_zpid/,08/15/2012,135000,12197,http://www.zillow.com/homes/70627920_zpid/,1636,170252.0,154038.0,2007,162145.0
43,11043,109,Rountree Dr,Bella Vista,AR,72715,109 Rountree Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70679364_zpid/,http://www.zillow.com/homedetails/109-Rountree-Dr-Bella-Vista-AR-72715/70679364_zpid/#charts-and-data,http://www.zillow.com/homedetails/109-Rountree-Dr-Bella-Vista-AR-72715/70679364_zpid/,10/21/2016,178000,13068,http://www.zillow.com/homes/70679364_zpid/,1709,187034.0,169222.0,2007,178128.0
44,11044,1,Roxburgh Dr,Bella Vista,AR,72715,1 Roxburgh Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70715684_zpid/,http://www.zillow.com/homedetails/1-Roxburgh-Dr-Bella-Vista-AR-72715/70715684_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Roxburgh-Dr-Bella-Vista-AR-72715/70715684_zpid/,08/25/2006,116666,12632,http://www.zillow.com/homes/70715684_zpid/,1284,121287.0,106270.0,1988,115511.0
45,11045,3,Roxburgh Dr,Bella Vista,AR,72715,3 Roxburgh Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70632290_zpid/,http://www.zillow.com/homedetails/3-Roxburgh-Dr-Bella-Vista-AR-72715/70632290_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Roxburgh-Dr-Bella-Vista-AR-72715/70632290_zpid/,11/10/1997,87000,13504,http://www.zillow.com/homes/70632290_zpid/,1740,166662.0,146028.0,1996,158726.0
46,11046,5,Roxburgh Dr,Bella Vista,AR,72715,5 Roxburgh Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70600734_zpid/,http://www.zillow.com/homedetails/5-Roxburgh-Dr-Bella-Vista-AR-72715/70600734_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Roxburgh-Dr-Bella-Vista-AR-72715/70600734_zpid/,08/08/2006,155000,67,http://www.zillow.com/homes/70600734_zpid/,1736,172827.0,154721.0,1985,164597.0
47,11047,6,Roxburgh Dr,Bella Vista,AR,72715,6 Roxburgh Dr Bella Vista AR,,,,,,,,,,,,,,
48,11048,12,Roxburgh Dr,Bella Vista,AR,72715,12 Roxburgh Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70600913_zpid/,http://www.zillow.com/homedetails/12-Roxburgh-Dr-Bella-Vista-AR-72715/70600913_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Roxburgh-Dr-Bella-Vista-AR-72715/70600913_zpid/,02/21/2011,4000,17424,http://www.zillow.com/homes/70600913_zpid/,2002,212776.0,188913.0,2003,198856.0
49,11049,14,Roxburgh Dr,Bella Vista,AR,72715,14 Roxburgh Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70708240_zpid/,http://www.zillow.com/homedetails/14-Roxburgh-Dr-Bella-Vista-AR-72715/70708240_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Roxburgh-Dr-Bella-Vista-AR-72715/70708240_zpid/,09/29/2008,2000,18730,http://www.zillow.com/homes/70708240_zpid/,1400,186555.0,156915.0,,174350.0
50,11050,17,Roxburgh Dr,Bella Vista,AR,72715,17 Roxburgh Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70656256_zpid/,http://www.zillow.com/homedetails/17-Roxburgh-Dr-Bella-Vista-AR-72715/70656256_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Roxburgh-Dr-Bella-Vista-AR-72715/70656256_zpid/,07/12/1994,133000,14375,http://www.zillow.com/homes/70656256_zpid/,1838,194943.0,176377.0,1994,185660.0
51,11051,20,Roxburgh Dr,Bella Vista,AR,72715,20 Roxburgh Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70693617_zpid/,http://www.zillow.com/homedetails/20-Roxburgh-Dr-Bella-Vista-AR-72715/70693617_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Roxburgh-Dr-Bella-Vista-AR-72715/70693617_zpid/,09/24/2012,92000,12632,http://www.zillow.com/homes/70693617_zpid/,1120,114825.0,89772.0,1996,104386.0
52,11052,22,Roxburgh Dr,Bella Vista,AR,72715,22 Roxburgh Dr Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70620181_zpid/,http://www.zillow.com/homedetails/22-Roxburgh-Dr-Bella-Vista-AR-72715/70620181_zpid/#charts-and-data,http://www.zillow.com/homedetails/22-Roxburgh-Dr-Bella-Vista-AR-72715/70620181_zpid/,12/02/2010,65000,13939,http://www.zillow.com/homes/70620181_zpid/,1060,103770.0,87127.0,1991,97896.0
53,11053,2,Royston Ln,Bella Vista,AR,72715,2 Royston Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70715296_zpid/,http://www.zillow.com/homedetails/2-Royston-Ln-Bella-Vista-AR-72715/70715296_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Royston-Ln-Bella-Vista-AR-72715/70715296_zpid/,07/26/1991,80000,14374,http://www.zillow.com/homes/70715296_zpid/,1532,144397.0,130645.0,1990,137521.0
54,11054,3,Royston Ln,Bella Vista,AR,72715,3 Royston Ln Bella Vista AR,2.5,3,http://www.zillow.com/homes/comps/70601004_zpid/,http://www.zillow.com/homedetails/3-Royston-Ln-Bella-Vista-AR-72715/70601004_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Royston-Ln-Bella-Vista-AR-72715/70601004_zpid/,09/26/2006,172000,13939,http://www.zillow.com/homes/70601004_zpid/,1669,170493.0,154255.0,2006,162374.0
55,11055,1,Rudston Ln,Bella Vista,AR,72714,1 Rudston Ln Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70728289_zpid/,http://www.zillow.com/homedetails/1-Rudston-Ln-Bella-Vista-AR-72714/70728289_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Rudston-Ln-Bella-Vista-AR-72714/70728289_zpid/,03/29/2005,80000,16553,http://www.zillow.com/homes/70728289_zpid/,1252,116691.0,99077.0,1978,110086.0
56,11056,3,Rudston Ln,Bella Vista,AR,72714,3 Rudston Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70686183_zpid/,http://www.zillow.com/homedetails/3-Rudston-Ln-Bella-Vista-AR-72714/70686183_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Rudston-Ln-Bella-Vista-AR-72714/70686183_zpid/,06/19/2009,139000,15682,http://www.zillow.com/homes/70686183_zpid/,1678,163595.0,148015.0,1996,155805.0
57,11057,3,Rufford Ln,Bella Vista,AR,72714,3 Rufford Ln Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70705316_zpid/,http://www.zillow.com/homedetails/3-Rufford-Ln-Bella-Vista-AR-72714/70705316_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Rufford-Ln-Bella-Vista-AR-72714/70705316_zpid/,05/16/2005,189000,17424,http://www.zillow.com/homes/70705316_zpid/,3653,323790.0,263829.0,2005,299806.0
58,11058,1,Runnymede Cir,Bella Vista,AR,72715,1 Runnymede Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70693362_zpid/,http://www.zillow.com/homedetails/1-Runnymede-Cir-Bella-Vista-AR-72715/70693362_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Runnymede-Cir-Bella-Vista-AR-72715/70693362_zpid/,04/17/2003,143000,17424,http://www.zillow.com/homes/70693362_zpid/,1832,182205.0,164853.0,2003,173529.0
59,11059,2,Runnymede Ln,Bella Vista,AR,72715,2 Runnymede Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70695086_zpid/,http://www.zillow.com/homedetails/2-Runnymede-Ln-Bella-Vista-AR-72715/70695086_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Runnymede-Ln-Bella-Vista-AR-72715/70695086_zpid/,03/25/2008,4000,17424,http://www.zillow.com/homes/70695086_zpid/,1435,139244.0,124794.0,1993,131362.0
60,11060,2,Runnymede Cir,Bella Vista,AR,72715,2 Runnymede Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70702778_zpid/,http://www.zillow.com/homedetails/2-Runnymede-Cir-Bella-Vista-AR-72715/70702778_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Runnymede-Cir-Bella-Vista-AR-72715/70702778_zpid/,03/08/2004,145000,21344,http://www.zillow.com/homes/70702778_zpid/,1785,177742.0,160814.0,1997,169278.0
61,11061,5,Runnymede Cir,Bella Vista,AR,72715,5 Runnymede Cir Bella Vista AR,2.5,3,http://www.zillow.com/homes/comps/70704313_zpid/,http://www.zillow.com/homedetails/5-Runnymede-Cir-Bella-Vista-AR-72715/70704313_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Runnymede-Cir-Bella-Vista-AR-72715/70704313_zpid/,11/03/1999,80000,7840,http://www.zillow.com/homes/70704313_zpid/,2400,195683.0,168251.0,1977,182881.0
62,11062,6,Runnymede Ln,Bella Vista,AR,72715,6 Runnymede Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70685669_zpid/,http://www.zillow.com/homedetails/6-Runnymede-Ln-Bella-Vista-AR-72715/70685669_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Runnymede-Ln-Bella-Vista-AR-72715/70685669_zpid/,03/07/2007,90000,12197,http://www.zillow.com/homes/70685669_zpid/,1688,155725.0,140895.0,1990,148310.0
63,11063,7,Runnymede Cir,Bella Vista,AR,72715,7 Runnymede Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70631343_zpid/,http://www.zillow.com/homedetails/7-Runnymede-Cir-Bella-Vista-AR-72715/70631343_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Runnymede-Cir-Bella-Vista-AR-72715/70631343_zpid/,07/06/2009,150000,13939,http://www.zillow.com/homes/70631343_zpid/,1500,152424.0,137908.0,2007,145166.0
