,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
0,13000,11,Walter Pl,Bella Vista,AR,72714,11 Walter Pl Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70678420_zpid/,http://www.zillow.com/homedetails/11-Walter-Pl-Bella-Vista-AR-72714/70678420_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Walter-Pl-Bella-Vista-AR-72714/70678420_zpid/,05/02/2006,88000,2178,http://www.zillow.com/homes/70678420_zpid/,1138,83102.0,75188.0,,79145.0
1,13001,12,Walter Dr,Bella Vista,AR,72714,12 Walter Dr Bella Vista AR,,,,,,,,,,,,,,
2,13002,14,Walter Dr,Bella Vista,AR,72714,14 Walter Dr Bella Vista AR,,,,,,,,,,,,,,
3,13003,16,Walter Dr,Bella Vista,AR,72714,16 Walter Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70624418_zpid/,http://www.zillow.com/homedetails/16-Walter-Dr-Bella-Vista-AR-72714/70624418_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Walter-Dr-Bella-Vista-AR-72714/70624418_zpid/,09/16/2009,65000,2178,http://www.zillow.com/homes/70624418_zpid/,1120,94002.0,85050.0,,89526.0
4,13004,17,Walter Dr,Bella Vista,AR,72714,17 Walter Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70634503_zpid/,http://www.zillow.com/homedetails/17-Walter-Dr-Bella-Vista-AR-72714/70634503_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Walter-Dr-Bella-Vista-AR-72714/70634503_zpid/,04/16/2015,75400,1742,http://www.zillow.com/homes/70634503_zpid/,1138,93252.0,82793.0,,87151.0
5,13005,18,Walter Dr,Bella Vista,AR,72714,18 Walter Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70636959_zpid/,http://www.zillow.com/homedetails/18-Walter-Dr-Bella-Vista-AR-72714/70636959_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Walter-Dr-Bella-Vista-AR-72714/70636959_zpid/,02/05/2013,73000,1742,http://www.zillow.com/homes/70636959_zpid/,1120,93563.0,84653.0,,89108.0
6,13006,19,Walter Dr,Bella Vista,AR,72714,19 Walter Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70703251_zpid/,http://www.zillow.com/homedetails/19-Walter-Dr-Bella-Vista-AR-72714/70703251_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Walter-Dr-Bella-Vista-AR-72714/70703251_zpid/,07/16/2012,83000,1742,http://www.zillow.com/homes/70703251_zpid/,1138,104032.0,94124.0,1984,99078.0
7,13007,20,Walter Dr,Bella Vista,AR,72714,20 Walter Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70686144_zpid/,http://www.zillow.com/homedetails/20-Walter-Dr-Bella-Vista-AR-72714/70686144_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Walter-Dr-Bella-Vista-AR-72714/70686144_zpid/,11/15/2011,109000,2614,http://www.zillow.com/homes/70686144_zpid/,1472,130827.0,110891.0,,124597.0
8,13008,21,Walter Dr,Bella Vista,AR,72714,21 Walter Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70726771_zpid/,http://www.zillow.com/homedetails/21-Walter-Dr-Bella-Vista-AR-72714/70726771_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Walter-Dr-Bella-Vista-AR-72714/70726771_zpid/,10/28/2009,90000,2614,http://www.zillow.com/homes/70726771_zpid/,1328,116668.0,104561.0,,110064.0
9,13009,22,Walter Dr,Bella Vista,AR,72714,22 Walter Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70727741_zpid/,http://www.zillow.com/homedetails/22-Walter-Dr-Bella-Vista-AR-72714/70727741_zpid/#charts-and-data,http://www.zillow.com/homedetails/22-Walter-Dr-Bella-Vista-AR-72714/70727741_zpid/,08/04/2008,100000,2178,http://www.zillow.com/homes/70727741_zpid/,1120,92993.0,83251.0,1993,88565.0
