,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
10,12010,40,Strichen Dr,Bella Vista,AR,72715,40 Strichen Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70641663_zpid/,http://www.zillow.com/homedetails/40-Strichen-Dr-Bella-Vista-AR-72715/70641663_zpid/#charts-and-data,http://www.zillow.com/homedetails/40-Strichen-Dr-Bella-Vista-AR-72715/70641663_zpid/,08/07/2014,285000,26571,http://www.zillow.com/homes/70641663_zpid/,3084,392616.0,351485.0,1997,373920.0
11,12011,41,Strichen Ln,Bella Vista,AR,72715,41 Strichen Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70697000_zpid/,http://www.zillow.com/homedetails/41-Strichen-Ln-Bella-Vista-AR-72715/70697000_zpid/#charts-and-data,http://www.zillow.com/homedetails/41-Strichen-Ln-Bella-Vista-AR-72715/70697000_zpid/,07/05/2011,272000,23522,http://www.zillow.com/homes/70697000_zpid/,2215,355941.0,299390.0,1994,332655.0
12,12012,42,Strichen Dr,Bella Vista,AR,72715,42 Strichen Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70663722_zpid/,http://www.zillow.com/homedetails/42-Strichen-Dr-Bella-Vista-AR-72715/70663722_zpid/#charts-and-data,http://www.zillow.com/homedetails/42-Strichen-Dr-Bella-Vista-AR-72715/70663722_zpid/,09/24/2015,280000,28313,http://www.zillow.com/homes/70663722_zpid/,2664,366768.0,317866.0,1998,349303.0
13,12013,43,Strichen Ln,Bella Vista,AR,72715,43 Strichen Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70660270_zpid/,http://www.zillow.com/homedetails/43-Strichen-Ln-Bella-Vista-AR-72715/70660270_zpid/#charts-and-data,http://www.zillow.com/homedetails/43-Strichen-Ln-Bella-Vista-AR-72715/70660270_zpid/,04/29/1994,15000,27443,http://www.zillow.com/homes/70660270_zpid/,1889,553197.0,291379.0,1994,422288.0
14,12014,45,Strichen Ln,Bella Vista,AR,72715,45 Strichen Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70678143_zpid/,http://www.zillow.com/homedetails/45-Strichen-Ln-Bella-Vista-AR-72715/70678143_zpid/#charts-and-data,http://www.zillow.com/homedetails/45-Strichen-Ln-Bella-Vista-AR-72715/70678143_zpid/,07/09/2008,22000,21344,http://www.zillow.com/homes/70678143_zpid/,2684,393157.0,344480.0,1987,374435.0
15,12015,46,Strichen Ln,Bella Vista,AR,72715,46 Strichen Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70718857_zpid/,http://www.zillow.com/homedetails/46-Strichen-Ln-Bella-Vista-AR-72715/70718857_zpid/#charts-and-data,http://www.zillow.com/homedetails/46-Strichen-Ln-Bella-Vista-AR-72715/70718857_zpid/,03/21/2012,35000,23087,http://www.zillow.com/homes/70718857_zpid/,1966,692297.0,303473.0,1995,474176.0
16,12016,47,Strichen Ln,Bella Vista,AR,72715,47 Strichen Ln Bella Vista AR,4.0,3,http://www.zillow.com/homes/comps/70622634_zpid/,http://www.zillow.com/homedetails/47-Strichen-Ln-Bella-Vista-AR-72715/70622634_zpid/#charts-and-data,http://www.zillow.com/homedetails/47-Strichen-Ln-Bella-Vista-AR-72715/70622634_zpid/,08/26/2016,605000,75,http://www.zillow.com/homes/70622634_zpid/,4986,835281.0,652106.0,1992,732703.0
17,12017,48,Strichen Ln,Bella Vista,AR,72715,48 Strichen Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70700259_zpid/,http://www.zillow.com/homedetails/48-Strichen-Ln-Bella-Vista-AR-72715/70700259_zpid/#charts-and-data,http://www.zillow.com/homedetails/48-Strichen-Ln-Bella-Vista-AR-72715/70700259_zpid/,12/10/1996,65000,25264,http://www.zillow.com/homes/70700259_zpid/,3934,692222.0,511895.0,2002,581699.0
18,12018,50,Strichen Ln,Bella Vista,AR,72715,50 Strichen Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70640437_zpid/,http://www.zillow.com/homedetails/50-Strichen-Ln-Bella-Vista-AR-72715/70640437_zpid/#charts-and-data,http://www.zillow.com/homedetails/50-Strichen-Ln-Bella-Vista-AR-72715/70640437_zpid/,11/14/2002,46000,27443,http://www.zillow.com/homes/70640437_zpid/,2665,993451.0,337978.0,2002,512088.0
19,12019,56,Strichen Dr,Bella Vista,AR,72715,56 Strichen Dr Bella Vista AR,,,,,,,,,,,,,,
20,12020,1,Stringer Ln,Bella Vista,AR,72715,1 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70676721_zpid/,http://www.zillow.com/homedetails/1-Stringer-Ln-Bella-Vista-AR-72715/70676721_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Stringer-Ln-Bella-Vista-AR-72715/70676721_zpid/,08/06/2015,133000,20037,http://www.zillow.com/homes/70676721_zpid/,2385,162749.0,129901.0,1979,149311.0
21,12021,2,Stringer Ln,Bella Vista,AR,72715,2 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70675925_zpid/,http://www.zillow.com/homedetails/2-Stringer-Ln-Bella-Vista-AR-72715/70675925_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Stringer-Ln-Bella-Vista-AR-72715/70675925_zpid/,05/04/2016,111000,15681,http://www.zillow.com/homes/70675925_zpid/,1413,123551.0,109565.0,,116558.0
22,12022,4,Stringer Ln,Bella Vista,AR,72715,4 Stringer Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70689352_zpid/,http://www.zillow.com/homedetails/4-Stringer-Ln-Bella-Vista-AR-72715/70689352_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Stringer-Ln-Bella-Vista-AR-72715/70689352_zpid/,03/06/2001,87000,14810,http://www.zillow.com/homes/70689352_zpid/,1363,129767.0,112465.0,,123588.0
23,12023,5,Stringer Ln,Bella Vista,AR,72715,5 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70641046_zpid/,http://www.zillow.com/homedetails/5-Stringer-Ln-Bella-Vista-AR-72715/70641046_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Stringer-Ln-Bella-Vista-AR-72715/70641046_zpid/,11/09/1993,72000,15246,http://www.zillow.com/homes/70641046_zpid/,1585,137044.0,116358.0,1979,129287.0
24,12024,6,Stringer Ln,Bella Vista,AR,72715,6 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70727050_zpid/,http://www.zillow.com/homedetails/6-Stringer-Ln-Bella-Vista-AR-72715/70727050_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Stringer-Ln-Bella-Vista-AR-72715/70727050_zpid/,08/01/2012,108000,80,http://www.zillow.com/homes/70727050_zpid/,1749,147488.0,132037.0,1990,140465.0
25,12025,8,Stringer Ln,Bella Vista,AR,72715,8 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70600686_zpid/,http://www.zillow.com/homedetails/8-Stringer-Ln-Bella-Vista-AR-72715/70600686_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Stringer-Ln-Bella-Vista-AR-72715/70600686_zpid/,09/02/2014,105000,14374,http://www.zillow.com/homes/70600686_zpid/,1329,122433.0,107275.0,1991,116603.0
26,12026,10,Stringer Ln,Bella Vista,AR,72715,10 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70635708_zpid/,http://www.zillow.com/homedetails/10-Stringer-Ln-Bella-Vista-AR-72715/70635708_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Stringer-Ln-Bella-Vista-AR-72715/70635708_zpid/,07/02/2014,102000,14375,http://www.zillow.com/homes/70635708_zpid/,1384,124325.0,110117.0,1991,118405.0
27,12027,12,Stringer Ln,Bella Vista,AR,72715,12 Stringer Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70649592_zpid/,http://www.zillow.com/homedetails/12-Stringer-Ln-Bella-Vista-AR-72715/70649592_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Stringer-Ln-Bella-Vista-AR-72715/70649592_zpid/,08/27/2013,124000,16117,http://www.zillow.com/homes/70649592_zpid/,1834,148822.0,127562.0,1989,141735.0
28,12028,14,Stringer Ln,Bella Vista,AR,72715,14 Stringer Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70719695_zpid/,http://www.zillow.com/homedetails/14-Stringer-Ln-Bella-Vista-AR-72715/70719695_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Stringer-Ln-Bella-Vista-AR-72715/70719695_zpid/,08/28/2012,110000,14810,http://www.zillow.com/homes/70719695_zpid/,1676,143198.0,125469.0,1988,136379.0
29,12029,1,Stronsay Ln,Bella Vista,AR,72715,1 Stronsay Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70697343_zpid/,http://www.zillow.com/homedetails/1-Stronsay-Ln-Bella-Vista-AR-72715/70697343_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Stronsay-Ln-Bella-Vista-AR-72715/70697343_zpid/,01/05/2002,90000,73,http://www.zillow.com/homes/70697343_zpid/,1524,131892.0,118074.0,1988,125611.0
30,12030,3,Stronsay Cir,Bella Vista,AR,72715,3 Stronsay Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70649162_zpid/,http://www.zillow.com/homedetails/3-Stronsay-Cir-Bella-Vista-AR-72715/70649162_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Stronsay-Cir-Bella-Vista-AR-72715/70649162_zpid/,12/20/2005,10000,12632,http://www.zillow.com/homes/70649162_zpid/,1391,136026.0,120481.0,2006,129549.0
31,12031,5,Stronsay Ln,Bella Vista,AR,72715,5 Stronsay Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70724422_zpid/,http://www.zillow.com/homedetails/5-Stronsay-Ln-Bella-Vista-AR-72715/70724422_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Stronsay-Ln-Bella-Vista-AR-72715/70724422_zpid/,05/03/2006,139000,13068,http://www.zillow.com/homes/70724422_zpid/,2092,187496.0,164283.0,1995,178568.0
32,12032,18,Stronsay Cir,Bella Vista,AR,72715,18 Stronsay Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70601463_zpid/,http://www.zillow.com/homedetails/18-Stronsay-Cir-Bella-Vista-AR-72715/70601463_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Stronsay-Cir-Bella-Vista-AR-72715/70601463_zpid/,09/28/2006,130818,14375,http://www.zillow.com/homes/70601463_zpid/,1757,163161.0,135190.0,1996,155391.0
33,12033,1,Stroud Cir,Bella Vista,AR,72714,1 Stroud Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70665611_zpid/,http://www.zillow.com/homedetails/1-Stroud-Cir-Bella-Vista-AR-72714/70665611_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Stroud-Cir-Bella-Vista-AR-72714/70665611_zpid/,10/15/2012,78000,14810,http://www.zillow.com/homes/70665611_zpid/,1284,126015.0,114013.0,,120014.0
34,12034,2,Stroud Cir,Bella Vista,AR,72714,2 Stroud Cir Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70623058_zpid/,http://www.zillow.com/homedetails/2-Stroud-Cir-Bella-Vista-AR-72714/70623058_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Stroud-Cir-Bella-Vista-AR-72714/70623058_zpid/,12/22/2014,189100,17859,http://www.zillow.com/homes/70623058_zpid/,3144,254092.0,211743.0,1987,235270.0
35,12035,1,Stuart Cir,Bella Vista,AR,72714,1 Stuart Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70713718_zpid/,http://www.zillow.com/homedetails/1-Stuart-Cir-Bella-Vista-AR-72714/70713718_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Stuart-Cir-Bella-Vista-AR-72714/70713718_zpid/,04/08/1994,83000,14810,http://www.zillow.com/homes/70713718_zpid/,1425,142525.0,127594.0,1993,135738.0
36,12036,2,Stuart Cir,Bella Vista,AR,72714,2 Stuart Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70618615_zpid/,http://www.zillow.com/homedetails/2-Stuart-Cir-Bella-Vista-AR-72714/70618615_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Stuart-Cir-Bella-Vista-AR-72714/70618615_zpid/,07/28/2008,82000,16988,http://www.zillow.com/homes/70618615_zpid/,1334,128444.0,116212.0,1991,122328.0
37,12037,4,Stuart Cir,Bella Vista,AR,72714,4 Stuart Cir Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70628332_zpid/,http://www.zillow.com/homedetails/4-Stuart-Cir-Bella-Vista-AR-72714/70628332_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Stuart-Cir-Bella-Vista-AR-72714/70628332_zpid/,03/23/2009,200000,17424,http://www.zillow.com/homes/70628332_zpid/,2613,246287.0,222831.0,2004,234559.0
38,12038,1,Stucky Ln,Bella Vista,AR,72715,1 Stucky Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70642407_zpid/,http://www.zillow.com/homedetails/1-Stucky-Ln-Bella-Vista-AR-72715/70642407_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Stucky-Ln-Bella-Vista-AR-72715/70642407_zpid/,02/27/2004,145000,16117,http://www.zillow.com/homes/70642407_zpid/,1869,197664.0,178838.0,2004,188251.0
39,12039,5,Stucky Ln,Bella Vista,AR,72715,5 Stucky Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70614656_zpid/,http://www.zillow.com/homedetails/5-Stucky-Ln-Bella-Vista-AR-72715/70614656_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Stucky-Ln-Bella-Vista-AR-72715/70614656_zpid/,03/26/2014,75000,12196,http://www.zillow.com/homes/70614656_zpid/,1198,113990.0,99213.0,1999,105546.0
40,12040,9,Stucky Ln,Bella Vista,AR,72715,9 Stucky Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70692017_zpid/,http://www.zillow.com/homedetails/9-Stucky-Ln-Bella-Vista-AR-72715/70692017_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Stucky-Ln-Bella-Vista-AR-72715/70692017_zpid/,07/25/2011,95000,15028,http://www.zillow.com/homes/70692017_zpid/,1250,123230.0,104452.0,1999,117362.0
41,12041,10,Stucky Ln,Bella Vista,AR,72715,10 Stucky Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70663649_zpid/,http://www.zillow.com/homedetails/10-Stucky-Ln-Bella-Vista-AR-72715/70663649_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Stucky-Ln-Bella-Vista-AR-72715/70663649_zpid/,,,13068,http://www.zillow.com/homes/70663649_zpid/,1740,175805.0,159061.0,1993,167433.0
42,12042,16,Stucky Ln,Bella Vista,AR,72715,16 Stucky Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70659079_zpid/,http://www.zillow.com/homedetails/16-Stucky-Ln-Bella-Vista-AR-72715/70659079_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Stucky-Ln-Bella-Vista-AR-72715/70659079_zpid/,02/03/2006,13300,12197,http://www.zillow.com/homes/70659079_zpid/,1788,209638.0,189672.0,1993,199655.0
43,12043,19,Stucky Ln,Bella Vista,AR,72715,19 Stucky Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70693434_zpid/,http://www.zillow.com/homedetails/19-Stucky-Ln-Bella-Vista-AR-72715/70693434_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Stucky-Ln-Bella-Vista-AR-72715/70693434_zpid/,06/22/2016,133500,13939,http://www.zillow.com/homes/70693434_zpid/,1558,180745.0,136351.0,1991,158548.0
44,12044,20,Stucky Ln,Bella Vista,AR,72715,20 Stucky Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70684933_zpid/,http://www.zillow.com/homedetails/20-Stucky-Ln-Bella-Vista-AR-72715/70684933_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Stucky-Ln-Bella-Vista-AR-72715/70684933_zpid/,04/06/2012,115000,36590,http://www.zillow.com/homes/70684933_zpid/,3836,526365.0,476235.0,2012,501300.0
45,12045,21,Stucky Ln,Bella Vista,AR,72715,21 Stucky Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70671652_zpid/,http://www.zillow.com/homedetails/21-Stucky-Ln-Bella-Vista-AR-72715/70671652_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Stucky-Ln-Bella-Vista-AR-72715/70671652_zpid/,01/21/2013,220000,13111,http://www.zillow.com/homes/70671652_zpid/,2783,,,1999,
46,12046,27,Stucky Ln,Bella Vista,AR,72715,27 Stucky Ln Bella Vista AR,3.0,5,http://www.zillow.com/homes/comps/70710470_zpid/,http://www.zillow.com/homedetails/27-Stucky-Ln-Bella-Vista-AR-72715/70710470_zpid/#charts-and-data,http://www.zillow.com/homedetails/27-Stucky-Ln-Bella-Vista-AR-72715/70710470_zpid/,01/18/2006,292000,39204,http://www.zillow.com/homes/70710470_zpid/,2720,392848.0,355434.0,1999,374141.0
47,12047,31,Stucky Ln,Bella Vista,AR,72715,31 Stucky Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70635806_zpid/,http://www.zillow.com/homedetails/31-Stucky-Ln-Bella-Vista-AR-72715/70635806_zpid/#charts-and-data,http://www.zillow.com/homedetails/31-Stucky-Ln-Bella-Vista-AR-72715/70635806_zpid/,07/22/1996,34000,23086,http://www.zillow.com/homes/70635806_zpid/,2342,347268.0,291574.0,1994,327611.0
48,12048,1,Sudbury Ln,Bella Vista,AR,72714,1 Sudbury Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70658214_zpid/,http://www.zillow.com/homedetails/1-Sudbury-Ln-Bella-Vista-AR-72714/70658214_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Sudbury-Ln-Bella-Vista-AR-72714/70658214_zpid/,09/30/2004,72000,12632,http://www.zillow.com/homes/70658214_zpid/,988,88804.0,65781.0,1984,82226.0
49,12049,3,Sudbury Ln,Bella Vista,AR,72714,3 Sudbury Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70608868_zpid/,http://www.zillow.com/homedetails/3-Sudbury-Ln-Bella-Vista-AR-72714/70608868_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Sudbury-Ln-Bella-Vista-AR-72714/70608868_zpid/,12/16/2005,125000,10454,http://www.zillow.com/homes/70608868_zpid/,1200,123211.0,105610.0,2005,117344.0
50,12050,5,Sudbury Ln,Bella Vista,AR,72714,5 Sudbury Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70693457_zpid/,http://www.zillow.com/homedetails/5-Sudbury-Ln-Bella-Vista-AR-72714/70693457_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Sudbury-Ln-Bella-Vista-AR-72714/70693457_zpid/,09/22/2016,118400,10454,http://www.zillow.com/homes/70693457_zpid/,1282,127716.0,115552.0,2005,121634.0
51,12051,7,Sudbury Ln,Bella Vista,AR,72714,7 Sudbury Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70644087_zpid/,http://www.zillow.com/homedetails/7-Sudbury-Ln-Bella-Vista-AR-72714/70644087_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Sudbury-Ln-Bella-Vista-AR-72714/70644087_zpid/,03/25/2010,120000,10125,http://www.zillow.com/homes/70644087_zpid/,1414,134602.0,119364.0,2005,126983.0
52,12052,14,Sudbury Ln,Bella Vista,AR,72714,14 Sudbury Ln Bella Vista AR,,,,,,,,,,,,,,
53,12053,2,Sugar Creek Ctr,Bella Vista,AR,72714,2 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
54,12054,10,Sugar Creek Ctr,Bella Vista,AR,72714,10 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
55,12055,20,Sugar Creek Ctr,Bella Vista,AR,72714,20 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
56,12056,22,Sugar Creek Ctr,Bella Vista,AR,72714,22 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
57,12057,24,Sugar Creek Ctr,Bella Vista,AR,72714,24 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
58,12058,30,Sugar Creek Ctr,Bella Vista,AR,72714,30 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
59,12059,32,Sugar Creek Ctr,Bella Vista,AR,72714,32 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
60,12060,32,Sugar Creek Ctr,Bella Vista,AR,72714,32 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
61,12061,34,Sugar Creek Ctr,Bella Vista,AR,72714,34 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
62,12062,36,Sugar Creek Ctr,Bella Vista,AR,72714,36 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
63,12063,38,Sugar Creek Ctr,Bella Vista,AR,72714,38 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
64,12064,40,Sugar Creek Ctr,Bella Vista,AR,72714,40 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
65,12065,42,Sugar Creek Ctr,Bella Vista,AR,72714,42 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
66,12066,60,Sugar Creek Ctr,Bella Vista,AR,72714,60 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
67,12067,60,Sugar Creek Ctr,Bella Vista,AR,72714,60 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
68,12068,70,Sugar Creek Ctr,Bella Vista,AR,72714,70 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
69,12069,80,Sugar Creek Ctr,Bella Vista,AR,72714,80 Sugar Creek Ctr Bella Vista AR,,,,,,,,,,,,,,
70,12070,1,Sullivan Ln,Bella Vista,AR,72714,1 Sullivan Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70672534_zpid/,http://www.zillow.com/homedetails/1-Sullivan-Ln-Bella-Vista-AR-72714/70672534_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Sullivan-Ln-Bella-Vista-AR-72714/70672534_zpid/,05/01/2012,135000,33977,http://www.zillow.com/homes/70672534_zpid/,1428,160746.0,143906.0,1998,153091.0
