,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
10,2010,9,Buckingham Dr,Bella Vista,AR,72714,9 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70704400_zpid/,http://www.zillow.com/homedetails/9-Buckingham-Dr-Bella-Vista-AR-72714/70704400_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Buckingham-Dr-Bella-Vista-AR-72714/70704400_zpid/,,,14375,http://www.zillow.com/homes/70704400_zpid/,1761,175356.0,158656.0,,167006.0
11,2011,11,Buckingham Dr,Bella Vista,AR,72714,11 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70672847_zpid/,http://www.zillow.com/homedetails/11-Buckingham-Dr-Bella-Vista-AR-72714/70672847_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Buckingham-Dr-Bella-Vista-AR-72714/70672847_zpid/,05/28/2004,102000,13504,http://www.zillow.com/homes/70672847_zpid/,1666,154103.0,139427.0,,146765.0
12,2012,13,Buckingham Dr,Bella Vista,AR,72714,13 Buckingham Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70629771_zpid/,http://www.zillow.com/homedetails/13-Buckingham-Dr-Bella-Vista-AR-72714/70629771_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Buckingham-Dr-Bella-Vista-AR-72714/70629771_zpid/,03/24/2004,181000,16117,http://www.zillow.com/homes/70629771_zpid/,2275,240356.0,206661.0,2004,224632.0
13,2013,14,Buckingham Dr,Bella Vista,AR,72714,14 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70643332_zpid/,http://www.zillow.com/homedetails/14-Buckingham-Dr-Bella-Vista-AR-72714/70643332_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Buckingham-Dr-Bella-Vista-AR-72714/70643332_zpid/,02/03/2004,105000,11761,http://www.zillow.com/homes/70643332_zpid/,1522,144604.0,129455.0,1992,137718.0
14,2014,19,Buckingham Dr,Bella Vista,AR,72714,19 Buckingham Dr Bella Vista AR,3.0,2,http://www.zillow.com/homes/comps/70709451_zpid/,http://www.zillow.com/homedetails/19-Buckingham-Dr-Bella-Vista-AR-72714/70709451_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Buckingham-Dr-Bella-Vista-AR-72714/70709451_zpid/,01/31/2010,70000,14375,http://www.zillow.com/homes/70709451_zpid/,1572,147213.0,133193.0,,140203.0
15,2015,20,Buckingham Dr,Bella Vista,AR,72714,20 Buckingham Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70665359_zpid/,http://www.zillow.com/homedetails/20-Buckingham-Dr-Bella-Vista-AR-72714/70665359_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Buckingham-Dr-Bella-Vista-AR-72714/70665359_zpid/,11/01/2002,129000,16553,http://www.zillow.com/homes/70665359_zpid/,1541,155969.0,139629.0,1996,148542.0
16,2016,25,Buckingham Dr,Bella Vista,AR,72714,25 Buckingham Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70655251_zpid/,http://www.zillow.com/homedetails/25-Buckingham-Dr-Bella-Vista-AR-72714/70655251_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Buckingham-Dr-Bella-Vista-AR-72714/70655251_zpid/,05/07/2014,189500,43560,http://www.zillow.com/homes/70655251_zpid/,2650,250031.0,212290.0,1994,235878.0
17,2017,26,Buckingham Dr,Bella Vista,AR,72714,26 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70672670_zpid/,http://www.zillow.com/homedetails/26-Buckingham-Dr-Bella-Vista-AR-72714/70672670_zpid/#charts-and-data,http://www.zillow.com/homedetails/26-Buckingham-Dr-Bella-Vista-AR-72714/70672670_zpid/,12/12/1995,128000,38768,http://www.zillow.com/homes/70672670_zpid/,1747,225687.0,189737.0,,199723.0
18,2018,29,Buckingham Dr,Bella Vista,AR,72714,29 Buckingham Dr Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70701188_zpid/,http://www.zillow.com/homedetails/29-Buckingham-Dr-Bella-Vista-AR-72714/70701188_zpid/#charts-and-data,http://www.zillow.com/homedetails/29-Buckingham-Dr-Bella-Vista-AR-72714/70701188_zpid/,07/16/2003,60000,12632,http://www.zillow.com/homes/70701188_zpid/,1040,111910.0,88077.0,,103620.0
19,2019,31,Buckingham Dr,Bella Vista,AR,72714,31 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70620498_zpid/,http://www.zillow.com/homedetails/31-Buckingham-Dr-Bella-Vista-AR-72714/70620498_zpid/#charts-and-data,http://www.zillow.com/homedetails/31-Buckingham-Dr-Bella-Vista-AR-72714/70620498_zpid/,11/18/2004,154000,13068,http://www.zillow.com/homes/70620498_zpid/,2087,223489.0,202205.0,2000,212847.0
20,2020,38,Buckingham Dr,Bella Vista,AR,72714,38 Buckingham Dr Bella Vista AR,3.0,2,http://www.zillow.com/homes/comps/70686377_zpid/,http://www.zillow.com/homedetails/38-Buckingham-Dr-Bella-Vista-AR-72714/70686377_zpid/#charts-and-data,http://www.zillow.com/homedetails/38-Buckingham-Dr-Bella-Vista-AR-72714/70686377_zpid/,09/29/2009,175000,27040,http://www.zillow.com/homes/70686377_zpid/,2154,265677.0,233398.0,,248296.0
21,2021,39,Buckingham Dr,Bella Vista,AR,72714,39 Buckingham Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70670325_zpid/,http://www.zillow.com/homedetails/39-Buckingham-Dr-Bella-Vista-AR-72714/70670325_zpid/#charts-and-data,http://www.zillow.com/homedetails/39-Buckingham-Dr-Bella-Vista-AR-72714/70670325_zpid/,06/25/2001,154000,14375,http://www.zillow.com/homes/70670325_zpid/,2055,219345.0,196366.0,2001,208900.0
22,2022,40,Buckingham Dr,Bella Vista,AR,72714,40 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70695633_zpid/,http://www.zillow.com/homedetails/40-Buckingham-Dr-Bella-Vista-AR-72714/70695633_zpid/#charts-and-data,http://www.zillow.com/homedetails/40-Buckingham-Dr-Bella-Vista-AR-72714/70695633_zpid/,07/07/2004,153000,31799,http://www.zillow.com/homes/70695633_zpid/,1680,210643.0,185288.0,1993,195040.0
23,2023,41,Buckingham Dr,Bella Vista,AR,72714,41 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70655365_zpid/,http://www.zillow.com/homedetails/41-Buckingham-Dr-Bella-Vista-AR-72714/70655365_zpid/#charts-and-data,http://www.zillow.com/homedetails/41-Buckingham-Dr-Bella-Vista-AR-72714/70655365_zpid/,08/04/2006,158000,13939,http://www.zillow.com/homes/70655365_zpid/,2044,195318.0,164856.0,,179191.0
24,2024,42,Buckingham Dr,Bella Vista,AR,72714,42 Buckingham Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70635902_zpid/,http://www.zillow.com/homedetails/42-Buckingham-Dr-Bella-Vista-AR-72714/70635902_zpid/#charts-and-data,http://www.zillow.com/homedetails/42-Buckingham-Dr-Bella-Vista-AR-72714/70635902_zpid/,10/15/2013,250000,27007,http://www.zillow.com/homes/70635902_zpid/,3102,365649.0,313413.0,1997,348237.0
25,2025,46,Buckingham Dr,Bella Vista,AR,72714,46 Buckingham Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70704216_zpid/,http://www.zillow.com/homedetails/46-Buckingham-Dr-Bella-Vista-AR-72714/70704216_zpid/#charts-and-data,http://www.zillow.com/homedetails/46-Buckingham-Dr-Bella-Vista-AR-72714/70704216_zpid/,09/05/2000,165000,26136,http://www.zillow.com/homes/70704216_zpid/,2195,367728.0,264764.0,,294182.0
26,2026,47,Buckingham Dr,Bella Vista,AR,72714,47 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70610170_zpid/,http://www.zillow.com/homedetails/47-Buckingham-Dr-Bella-Vista-AR-72714/70610170_zpid/#charts-and-data,http://www.zillow.com/homedetails/47-Buckingham-Dr-Bella-Vista-AR-72714/70610170_zpid/,02/15/2012,163000,15246,http://www.zillow.com/homes/70610170_zpid/,1887,198331.0,179443.0,2006,188887.0
27,2027,50,Buckingham Dr,Bella Vista,AR,72714,50 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70676126_zpid/,http://www.zillow.com/homedetails/50-Buckingham-Dr-Bella-Vista-AR-72714/70676126_zpid/#charts-and-data,http://www.zillow.com/homedetails/50-Buckingham-Dr-Bella-Vista-AR-72714/70676126_zpid/,03/12/2012,223000,27878,http://www.zillow.com/homes/70676126_zpid/,1796,241783.0,203006.0,2004,228097.0
28,2028,52,Buckingham Dr,Bella Vista,AR,72714,52 Buckingham Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70694208_zpid/,http://www.zillow.com/homedetails/52-Buckingham-Dr-Bella-Vista-AR-72714/70694208_zpid/#charts-and-data,http://www.zillow.com/homedetails/52-Buckingham-Dr-Bella-Vista-AR-72714/70694208_zpid/,11/22/2005,288000,23958,http://www.zillow.com/homes/70694208_zpid/,4000,404061.0,365579.0,1992,384820.0
29,2029,53,Buckingham Dr,Bella Vista,AR,72714,53 Buckingham Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70726176_zpid/,http://www.zillow.com/homedetails/53-Buckingham-Dr-Bella-Vista-AR-72714/70726176_zpid/#charts-and-data,http://www.zillow.com/homedetails/53-Buckingham-Dr-Bella-Vista-AR-72714/70726176_zpid/,09/22/2015,137000,13068,http://www.zillow.com/homes/70726176_zpid/,1620,167610.0,136461.0,1994,148327.0
30,2030,55,Buckingham Dr,Bella Vista,AR,72714,55 Buckingham Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70724852_zpid/,http://www.zillow.com/homedetails/55-Buckingham-Dr-Bella-Vista-AR-72714/70724852_zpid/#charts-and-data,http://www.zillow.com/homedetails/55-Buckingham-Dr-Bella-Vista-AR-72714/70724852_zpid/,02/18/2015,209000,13939,http://www.zillow.com/homes/70724852_zpid/,2670,249099.0,225375.0,2006,237237.0
31,2031,58,Buckingham Dr,Bella Vista,AR,72714,58 Buckingham Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70716560_zpid/,http://www.zillow.com/homedetails/58-Buckingham-Dr-Bella-Vista-AR-72714/70716560_zpid/#charts-and-data,http://www.zillow.com/homedetails/58-Buckingham-Dr-Bella-Vista-AR-72714/70716560_zpid/,10/02/1992,148000,23958,http://www.zillow.com/homes/70716560_zpid/,3120,315408.0,279702.0,,297555.0
32,2032,62,Buckingham Dr,Bella Vista,AR,72714,62 Buckingham Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70689121_zpid/,http://www.zillow.com/homedetails/62-Buckingham-Dr-Bella-Vista-AR-72714/70689121_zpid/#charts-and-data,http://www.zillow.com/homedetails/62-Buckingham-Dr-Bella-Vista-AR-72714/70689121_zpid/,03/02/2004,279000,22651,http://www.zillow.com/homes/70689121_zpid/,3660,396055.0,358335.0,2001,377195.0
33,2033,64,Buckingham Dr,Bella Vista,AR,72714,64 Buckingham Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70683534_zpid/,http://www.zillow.com/homedetails/64-Buckingham-Dr-Bella-Vista-AR-72714/70683534_zpid/#charts-and-data,http://www.zillow.com/homedetails/64-Buckingham-Dr-Bella-Vista-AR-72714/70683534_zpid/,04/20/2009,123000,25265,http://www.zillow.com/homes/70683534_zpid/,1550,205838.0,156216.0,,183784.0
34,2034,66,Buckingham Dr,Bella Vista,AR,72714,66 Buckingham Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70615418_zpid/,http://www.zillow.com/homedetails/66-Buckingham-Dr-Bella-Vista-AR-72714/70615418_zpid/#charts-and-data,http://www.zillow.com/homedetails/66-Buckingham-Dr-Bella-Vista-AR-72714/70615418_zpid/,02/26/2013,380000,23958,http://www.zillow.com/homes/70615418_zpid/,3225,409273.0,362499.0,2013,389784.0
35,2035,68,Buckingham Dr,Bella Vista,AR,72714,68 Buckingham Dr Bella Vista AR,3.5,,http://www.zillow.com/homes/comps/70625076_zpid/,http://www.zillow.com/homedetails/68-Buckingham-Dr-Bella-Vista-AR-72714/70625076_zpid/#charts-and-data,http://www.zillow.com/homedetails/68-Buckingham-Dr-Bella-Vista-AR-72714/70625076_zpid/,06/27/2007,225000,23087,http://www.zillow.com/homes/70625076_zpid/,3347,387002.0,342773.0,1995,368573.0
36,2036,70,Buckingham Dr,Bella Vista,AR,72714,70 Buckingham Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70697310_zpid/,http://www.zillow.com/homedetails/70-Buckingham-Dr-Bella-Vista-AR-72714/70697310_zpid/#charts-and-data,http://www.zillow.com/homedetails/70-Buckingham-Dr-Bella-Vista-AR-72714/70697310_zpid/,04/21/1997,157000,24829,http://www.zillow.com/homes/70697310_zpid/,2461,304917.0,248748.0,1994,267471.0
37,2037,71,Buckingham Dr,Bella Vista,AR,72714,71 Buckingham Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70659977_zpid/,http://www.zillow.com/homedetails/71-Buckingham-Dr-Bella-Vista-AR-72714/70659977_zpid/#charts-and-data,http://www.zillow.com/homedetails/71-Buckingham-Dr-Bella-Vista-AR-72714/70659977_zpid/,05/23/2016,103000,13068,http://www.zillow.com/homes/70659977_zpid/,1040,112594.0,100798.0,1975,107232.0
38,2038,74,Buckingham Dr,Bella Vista,AR,72714,74 Buckingham Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70655221_zpid/,http://www.zillow.com/homedetails/74-Buckingham-Dr-Bella-Vista-AR-72714/70655221_zpid/#charts-and-data,http://www.zillow.com/homedetails/74-Buckingham-Dr-Bella-Vista-AR-72714/70655221_zpid/,04/23/2014,239900,25265,http://www.zillow.com/homes/70655221_zpid/,3205,303718.0,253562.0,1983,278640.0
39,2039,76,Buckingham Dr,Bella Vista,AR,72714,76 Buckingham Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70664943_zpid/,http://www.zillow.com/homedetails/76-Buckingham-Dr-Bella-Vista-AR-72714/70664943_zpid/#charts-and-data,http://www.zillow.com/homedetails/76-Buckingham-Dr-Bella-Vista-AR-72714/70664943_zpid/,10/20/2016,203000,26136,http://www.zillow.com/homes/70664943_zpid/,2138,239184.0,216404.0,1976,227794.0
40,2040,77,Buckingham Dr,Bella Vista,AR,72714,77 Buckingham Dr Bella Vista AR,,,,,,,,,,,,,,
41,2041,78,Buckingham Dr,Bella Vista,AR,72714,78 Buckingham Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70643147_zpid/,http://www.zillow.com/homedetails/78-Buckingham-Dr-Bella-Vista-AR-72714/70643147_zpid/#charts-and-data,http://www.zillow.com/homedetails/78-Buckingham-Dr-Bella-Vista-AR-72714/70643147_zpid/,04/07/2008,225000,26572,http://www.zillow.com/homes/70643147_zpid/,1696,262095.0,228120.0,1998,242681.0
42,2042,80,Buckingham Dr,Bella Vista,AR,72714,80 Buckingham Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70637071_zpid/,http://www.zillow.com/homedetails/80-Buckingham-Dr-Bella-Vista-AR-72714/70637071_zpid/#charts-and-data,http://www.zillow.com/homedetails/80-Buckingham-Dr-Bella-Vista-AR-72714/70637071_zpid/,01/26/2012,182000,24829,http://www.zillow.com/homes/70637071_zpid/,2036,267489.0,234991.0,,249990.0
43,2043,81,Buckingham Dr,Bella Vista,AR,72714,81 Buckingham Dr Bella Vista AR,3.5,4,http://www.zillow.com/homes/comps/70720958_zpid/,http://www.zillow.com/homedetails/81-Buckingham-Dr-Bella-Vista-AR-72714/70720958_zpid/#charts-and-data,http://www.zillow.com/homedetails/81-Buckingham-Dr-Bella-Vista-AR-72714/70720958_zpid/,04/21/2016,282000,15681,http://www.zillow.com/homes/70720958_zpid/,3475,341938.0,302859.0,2005,325655.0
44,2044,82,Buckingham Dr,Bella Vista,AR,72714,82 Buckingham Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70717477_zpid/,http://www.zillow.com/homedetails/82-Buckingham-Dr-Bella-Vista-AR-72714/70717477_zpid/#charts-and-data,http://www.zillow.com/homedetails/82-Buckingham-Dr-Bella-Vista-AR-72714/70717477_zpid/,11/07/2006,12000,30492,http://www.zillow.com/homes/70717477_zpid/,2792,324731.0,280450.0,1990,295210.0
45,2045,84,Buckingham Dr,Bella Vista,AR,72714,84 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70649341_zpid/,http://www.zillow.com/homedetails/84-Buckingham-Dr-Bella-Vista-AR-72714/70649341_zpid/#charts-and-data,http://www.zillow.com/homedetails/84-Buckingham-Dr-Bella-Vista-AR-72714/70649341_zpid/,11/21/2003,5000,21780,http://www.zillow.com/homes/70649341_zpid/,1460,147381.0,133345.0,1993,140363.0
46,2046,92,Buckingham Dr,Bella Vista,AR,72714,92 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70674776_zpid/,http://www.zillow.com/homedetails/92-Buckingham-Dr-Bella-Vista-AR-72714/70674776_zpid/#charts-and-data,http://www.zillow.com/homedetails/92-Buckingham-Dr-Bella-Vista-AR-72714/70674776_zpid/,04/12/2011,105000,12632,http://www.zillow.com/homes/70674776_zpid/,1481,140129.0,124114.0,1995,133456.0
47,2047,94,Buckingham Dr,Bella Vista,AR,72714,94 Buckingham Dr Bella Vista AR,,,,,,,,,,,,,,
48,2048,96,Buckingham Dr,Bella Vista,AR,72714,96 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70632718_zpid/,http://www.zillow.com/homedetails/96-Buckingham-Dr-Bella-Vista-AR-72714/70632718_zpid/#charts-and-data,http://www.zillow.com/homedetails/96-Buckingham-Dr-Bella-Vista-AR-72714/70632718_zpid/,07/02/2003,109000,17424,http://www.zillow.com/homes/70632718_zpid/,1508,144432.0,129301.0,1994,137554.0
49,2049,97,Buckingham Dr,Bella Vista,AR,72714,97 Buckingham Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70631321_zpid/,http://www.zillow.com/homedetails/97-Buckingham-Dr-Bella-Vista-AR-72714/70631321_zpid/#charts-and-data,http://www.zillow.com/homedetails/97-Buckingham-Dr-Bella-Vista-AR-72714/70631321_zpid/,12/11/2003,185000,13068,http://www.zillow.com/homes/70631321_zpid/,2572,244068.0,220824.0,2003,232446.0
50,2050,98,Buckingham Dr,Bella Vista,AR,72714,98 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70722614_zpid/,http://www.zillow.com/homedetails/98-Buckingham-Dr-Bella-Vista-AR-72714/70722614_zpid/#charts-and-data,http://www.zillow.com/homedetails/98-Buckingham-Dr-Bella-Vista-AR-72714/70722614_zpid/,11/02/2012,93000,19166,http://www.zillow.com/homes/70722614_zpid/,1584,151429.0,137007.0,1998,144218.0
51,2051,99,Buckingham Dr,Bella Vista,AR,72714,99 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70689522_zpid/,http://www.zillow.com/homedetails/99-Buckingham-Dr-Bella-Vista-AR-72714/70689522_zpid/#charts-and-data,http://www.zillow.com/homedetails/99-Buckingham-Dr-Bella-Vista-AR-72714/70689522_zpid/,12/21/2016,163000,13939,http://www.zillow.com/homes/70689522_zpid/,1756,177429.0,160531.0,2008,168980.0
52,2052,100,Buckingham Dr,Bella Vista,AR,72714,100 Buckingham Dr Bella Vista AR,4.0,3,http://www.zillow.com/homes/comps/70625508_zpid/,http://www.zillow.com/homedetails/100-Buckingham-Dr-Bella-Vista-AR-72714/70625508_zpid/#charts-and-data,http://www.zillow.com/homedetails/100-Buckingham-Dr-Bella-Vista-AR-72714/70625508_zpid/,05/02/2007,14000,17860,http://www.zillow.com/homes/70625508_zpid/,2876,314995.0,250881.0,2007,278757.0
53,2053,103,Buckingham Dr,Bella Vista,AR,72714,103 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70623722_zpid/,http://www.zillow.com/homedetails/103-Buckingham-Dr-Bella-Vista-AR-72714/70623722_zpid/#charts-and-data,http://www.zillow.com/homedetails/103-Buckingham-Dr-Bella-Vista-AR-72714/70623722_zpid/,08/31/2015,143000,9583,http://www.zillow.com/homes/70623722_zpid/,1496,132224.0,118372.0,1976,125928.0
54,2054,105,Buckingham Dr,Bella Vista,AR,72714,105 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70731925_zpid/,http://www.zillow.com/homedetails/105-Buckingham-Dr-Bella-Vista-AR-72714/70731925_zpid/#charts-and-data,http://www.zillow.com/homedetails/105-Buckingham-Dr-Bella-Vista-AR-72714/70731925_zpid/,10/20/2008,138000,12197,http://www.zillow.com/homes/70731925_zpid/,1552,142539.0,126248.0,1992,135751.0
55,2055,108,Buckingham Dr,Bella Vista,AR,72714,108 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70681194_zpid/,http://www.zillow.com/homedetails/108-Buckingham-Dr-Bella-Vista-AR-72714/70681194_zpid/#charts-and-data,http://www.zillow.com/homedetails/108-Buckingham-Dr-Bella-Vista-AR-72714/70681194_zpid/,09/16/2004,153000,12632,http://www.zillow.com/homes/70681194_zpid/,2088,190336.0,170396.0,1998,181272.0
56,2056,112,Buckingham Dr,Bella Vista,AR,72714,112 Buckingham Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70694756_zpid/,http://www.zillow.com/homedetails/112-Buckingham-Dr-Bella-Vista-AR-72714/70694756_zpid/#charts-and-data,http://www.zillow.com/homedetails/112-Buckingham-Dr-Bella-Vista-AR-72714/70694756_zpid/,02/21/2008,167000,14374,http://www.zillow.com/homes/70694756_zpid/,2152,206953.0,187243.0,2000,197098.0
57,2057,114,Buckingham Dr,Bella Vista,AR,72714,114 Buckingham Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70602640_zpid/,http://www.zillow.com/homedetails/114-Buckingham-Dr-Bella-Vista-AR-72714/70602640_zpid/#charts-and-data,http://www.zillow.com/homedetails/114-Buckingham-Dr-Bella-Vista-AR-72714/70602640_zpid/,12/08/2011,130000,13939,http://www.zillow.com/homes/70602640_zpid/,1328,129474.0,117144.0,,123309.0
