,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
10,4010,24,Drew Ln,Bella Vista,AR,72714,24 Drew Ln Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70630863_zpid/,http://www.zillow.com/homedetails/24-Drew-Ln-Bella-Vista-AR-72714/70630863_zpid/#charts-and-data,http://www.zillow.com/homedetails/24-Drew-Ln-Bella-Vista-AR-72714/70630863_zpid/,02/27/2013,159000,13068,http://www.zillow.com/homes/70630863_zpid/,2113,209877.0,189889.0,2000,199883.0
11,4011,25,Drew Ln,Bella Vista,AR,72714,25 Drew Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70659738_zpid/,http://www.zillow.com/homedetails/25-Drew-Ln-Bella-Vista-AR-72714/70659738_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Drew-Ln-Bella-Vista-AR-72714/70659738_zpid/,06/09/2008,7000,18731,http://www.zillow.com/homes/70659738_zpid/,1768,175014.0,158346.0,1996,166680.0
12,4012,2,Drifton Ln,Bella Vista,AR,72715,2 Drifton Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70724059_zpid/,http://www.zillow.com/homedetails/2-Drifton-Ln-Bella-Vista-AR-72715/70724059_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Drifton-Ln-Bella-Vista-AR-72715/70724059_zpid/,07/20/2012,193000,12197,http://www.zillow.com/homes/70724059_zpid/,1497,183651.0,162663.0,2007,174906.0
13,4013,11,Drifton Ln,Bella Vista,AR,72715,11 Drifton Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70661317_zpid/,http://www.zillow.com/homedetails/11-Drifton-Ln-Bella-Vista-AR-72715/70661317_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Drifton-Ln-Bella-Vista-AR-72715/70661317_zpid/,05/16/2001,88000,81,http://www.zillow.com/homes/70661317_zpid/,1450,143811.0,128745.0,,136963.0
14,4014,11,Drifton Dr,Bella Vista,AR,72715,11 Drifton Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70634368_zpid/,http://www.zillow.com/homedetails/11-Drifton-Dr-Bella-Vista-AR-72715/70634368_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Drifton-Dr-Bella-Vista-AR-72715/70634368_zpid/,04/15/2015,170500,33976,http://www.zillow.com/homes/70634368_zpid/,1798,197910.0,179062.0,2010,188486.0
15,4015,14,Drifton Ln,Bella Vista,AR,72715,14 Drifton Ln Bella Vista AR,3.5,,http://www.zillow.com/homes/comps/70697590_zpid/,http://www.zillow.com/homedetails/14-Drifton-Ln-Bella-Vista-AR-72715/70697590_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Drifton-Ln-Bella-Vista-AR-72715/70697590_zpid/,08/03/1999,155000,100624,http://www.zillow.com/homes/70697590_zpid/,4096,,,,
16,4016,48,Drifton Dr,Bella Vista,AR,72715,48 Drifton Dr Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70716597_zpid/,http://www.zillow.com/homedetails/48-Drifton-Dr-Bella-Vista-AR-72715/70716597_zpid/#charts-and-data,http://www.zillow.com/homedetails/48-Drifton-Dr-Bella-Vista-AR-72715/70716597_zpid/,05/20/2014,260000,30056,http://www.zillow.com/homes/70716597_zpid/,3148,331126.0,288596.0,2006,303785.0
17,4017,1,Drummore Ln,Bella Vista,AR,72715,1 Drummore Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70629007_zpid/,http://www.zillow.com/homedetails/1-Drummore-Ln-Bella-Vista-AR-72715/70629007_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Drummore-Ln-Bella-Vista-AR-72715/70629007_zpid/,02/08/2012,6000,12632,http://www.zillow.com/homes/70629007_zpid/,1804,167903.0,151913.0,1991,159908.0
18,4018,2,Drummore Ln,Bella Vista,AR,72715,2 Drummore Ln Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70709512_zpid/,http://www.zillow.com/homedetails/2-Drummore-Ln-Bella-Vista-AR-72715/70709512_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Drummore-Ln-Bella-Vista-AR-72715/70709512_zpid/,04/04/1991,89000,14375,http://www.zillow.com/homes/70709512_zpid/,1682,154143.0,139463.0,1990,146803.0
19,4019,3,Drummore Ln,Bella Vista,AR,72715,3 Drummore Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70718009_zpid/,http://www.zillow.com/homedetails/3-Drummore-Ln-Bella-Vista-AR-72715/70718009_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Drummore-Ln-Bella-Vista-AR-72715/70718009_zpid/,11/04/2014,267000,17859,http://www.zillow.com/homes/70718009_zpid/,2360,253384.0,211154.0,2008,234615.0
20,4020,5,Drummore Dr,Bella Vista,AR,72715,5 Drummore Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70633284_zpid/,http://www.zillow.com/homedetails/5-Drummore-Dr-Bella-Vista-AR-72715/70633284_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Drummore-Dr-Bella-Vista-AR-72715/70633284_zpid/,10/18/2010,292000,16814,http://www.zillow.com/homes/70633284_zpid/,3389,350864.0,304524.0,2006,331004.0
21,4021,8,Drummore Ln,Bella Vista,AR,72715,8 Drummore Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70729320_zpid/,http://www.zillow.com/homedetails/8-Drummore-Ln-Bella-Vista-AR-72715/70729320_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Drummore-Ln-Bella-Vista-AR-72715/70729320_zpid/,03/01/2002,1000,12197,http://www.zillow.com/homes/70729320_zpid/,2122,215684.0,195142.0,2003,205413.0
22,4022,9,Drummore Dr,Bella Vista,AR,72715,9 Drummore Dr Bella Vista AR,,0,http://www.zillow.com/homes/comps/70724281_zpid/,http://www.zillow.com/homedetails/9-Drummore-Dr-Bella-Vista-AR-72715/70724281_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Drummore-Dr-Bella-Vista-AR-72715/70724281_zpid/,10/08/2015,106000,15246,http://www.zillow.com/homes/70724281_zpid/,1850,,,1995,
23,4023,18,Drummore Dr,Bella Vista,AR,72715,18 Drummore Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70657480_zpid/,http://www.zillow.com/homedetails/18-Drummore-Dr-Bella-Vista-AR-72715/70657480_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Drummore-Dr-Bella-Vista-AR-72715/70657480_zpid/,03/28/2006,180000,13068,http://www.zillow.com/homes/70657480_zpid/,1851,,,1995,
24,4024,19,Drummore Dr,Bella Vista,AR,72715,19 Drummore Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70710441_zpid/,http://www.zillow.com/homedetails/19-Drummore-Dr-Bella-Vista-AR-72715/70710441_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Drummore-Dr-Bella-Vista-AR-72715/70710441_zpid/,08/06/2014,144900,,http://www.zillow.com/homes/70710441_zpid/,1758,191592.0,173346.0,1995,182469.0
25,4025,26,Drummore Dr,Bella Vista,AR,72715,26 Drummore Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70613722_zpid/,http://www.zillow.com/homedetails/26-Drummore-Dr-Bella-Vista-AR-72715/70613722_zpid/#charts-and-data,http://www.zillow.com/homedetails/26-Drummore-Dr-Bella-Vista-AR-72715/70613722_zpid/,08/29/2013,222000,12632,http://www.zillow.com/homes/70613722_zpid/,2289,248382.0,224726.0,2005,236554.0
26,4026,27,Drummore Dr,Bella Vista,AR,72715,27 Drummore Dr Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70702479_zpid/,http://www.zillow.com/homedetails/27-Drummore-Dr-Bella-Vista-AR-72715/70702479_zpid/#charts-and-data,http://www.zillow.com/homedetails/27-Drummore-Dr-Bella-Vista-AR-72715/70702479_zpid/,07/21/2011,275000,14810,http://www.zillow.com/homes/70702479_zpid/,2944,300059.0,266408.0,2007,280429.0
27,4027,28,Drummore Ln,Bella Vista,AR,72715,28 Drummore Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70686572_zpid/,http://www.zillow.com/homedetails/28-Drummore-Ln-Bella-Vista-AR-72715/70686572_zpid/#charts-and-data,http://www.zillow.com/homedetails/28-Drummore-Ln-Bella-Vista-AR-72715/70686572_zpid/,02/08/2011,196000,13504,http://www.zillow.com/homes/70686572_zpid/,2306,235279.0,210630.0,2006,224075.0
28,4028,30,Drummore Ln,Bella Vista,AR,72715,30 Drummore Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70664775_zpid/,http://www.zillow.com/homedetails/30-Drummore-Ln-Bella-Vista-AR-72715/70664775_zpid/#charts-and-data,http://www.zillow.com/homedetails/30-Drummore-Ln-Bella-Vista-AR-72715/70664775_zpid/,10/31/2012,160000,13068,http://www.zillow.com/homes/70664775_zpid/,1738,187932.0,165099.0,2001,175637.0
29,4029,32,Drummore Dr,Bella Vista,AR,72715,32 Drummore Dr Bella Vista AR,,,,,,,,,,,,,,
30,4030,8,Duart Ln,Bella Vista,AR,72715,8 Duart Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70618922_zpid/,http://www.zillow.com/homedetails/8-Duart-Ln-Bella-Vista-AR-72715/70618922_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Duart-Ln-Bella-Vista-AR-72715/70618922_zpid/,08/04/1995,24000,17424,http://www.zillow.com/homes/70618922_zpid/,2129,208514.0,186875.0,1994,196711.0
31,4031,10,Duart Ln,Bella Vista,AR,72715,10 Duart Ln Bella Vista AR,2.5,3,http://www.zillow.com/homes/comps/70688234_zpid/,http://www.zillow.com/homedetails/10-Duart-Ln-Bella-Vista-AR-72715/70688234_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Duart-Ln-Bella-Vista-AR-72715/70688234_zpid/,11/04/2015,190000,20473,http://www.zillow.com/homes/70688234_zpid/,2210,212267.0,192051.0,1991,202159.0
32,4032,37,Duart Dr,Bella Vista,AR,72715,37 Duart Dr Bella Vista AR,,,,,,,,,,,,,,
33,4033,6,Duddington Ln,Bella Vista,AR,72714,6 Duddington Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70628278_zpid/,http://www.zillow.com/homedetails/6-Duddington-Ln-Bella-Vista-AR-72714/70628278_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Duddington-Ln-Bella-Vista-AR-72714/70628278_zpid/,,,18731,http://www.zillow.com/homes/70628278_zpid/,1687,182515.0,165133.0,1997,173824.0
34,4034,10,Duddington Ln,Bella Vista,AR,72714,10 Duddington Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70710894_zpid/,http://www.zillow.com/homedetails/10-Duddington-Ln-Bella-Vista-AR-72714/70710894_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Duddington-Ln-Bella-Vista-AR-72714/70710894_zpid/,02/16/2010,130000,28749,http://www.zillow.com/homes/70710894_zpid/,1614,175608.0,158884.0,2004,167246.0
35,4035,3,Dudley Ln,Bella Vista,AR,72714,3 Dudley Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70632954_zpid/,http://www.zillow.com/homedetails/3-Dudley-Ln-Bella-Vista-AR-72714/70632954_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Dudley-Ln-Bella-Vista-AR-72714/70632954_zpid/,03/31/2005,190000,17424,http://www.zillow.com/homes/70632954_zpid/,1720,233142.0,187311.0,2004,199267.0
36,4036,6,Dudley Ln,Bella Vista,AR,72714,6 Dudley Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70723100_zpid/,http://www.zillow.com/homedetails/6-Dudley-Ln-Bella-Vista-AR-72714/70723100_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Dudley-Ln-Bella-Vista-AR-72714/70723100_zpid/,04/15/2009,189000,16553,http://www.zillow.com/homes/70723100_zpid/,1810,234832.0,195693.0,2004,205993.0
37,4037,13,Dugan Cir,Bella Vista,AR,72715,13 Dugan Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70704141_zpid/,http://www.zillow.com/homedetails/13-Dugan-Cir-Bella-Vista-AR-72715/70704141_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Dugan-Cir-Bella-Vista-AR-72715/70704141_zpid/,07/13/2015,126500,23958,http://www.zillow.com/homes/70704141_zpid/,1529,154657.0,139927.0,2003,147292.0
38,4038,26,Dugan Cir,Bella Vista,AR,72715,26 Dugan Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70720953_zpid/,http://www.zillow.com/homedetails/26-Dugan-Cir-Bella-Vista-AR-72715/70720953_zpid/#charts-and-data,http://www.zillow.com/homedetails/26-Dugan-Cir-Bella-Vista-AR-72715/70720953_zpid/,09/18/2013,112000,16988,http://www.zillow.com/homes/70720953_zpid/,1436,138347.0,123853.0,2006,131759.0
39,4039,28,Dugan Cir,Bella Vista,AR,72715,28 Dugan Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70667857_zpid/,http://www.zillow.com/homedetails/28-Dugan-Cir-Bella-Vista-AR-72715/70667857_zpid/#charts-and-data,http://www.zillow.com/homedetails/28-Dugan-Cir-Bella-Vista-AR-72715/70667857_zpid/,10/16/2014,125900,23086,http://www.zillow.com/homes/70667857_zpid/,1433,138774.0,122914.0,2006,132166.0
40,4040,30,Dugan Cir,Bella Vista,AR,72715,30 Dugan Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70601852_zpid/,http://www.zillow.com/homedetails/30-Dugan-Cir-Bella-Vista-AR-72715/70601852_zpid/#charts-and-data,http://www.zillow.com/homedetails/30-Dugan-Cir-Bella-Vista-AR-72715/70601852_zpid/,08/19/2011,124000,16117,http://www.zillow.com/homes/70601852_zpid/,1436,137689.0,123264.0,2006,131132.0
41,4041,32,Dugan Cir,Bella Vista,AR,72715,32 Dugan Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70632221_zpid/,http://www.zillow.com/homedetails/32-Dugan-Cir-Bella-Vista-AR-72715/70632221_zpid/#charts-and-data,http://www.zillow.com/homedetails/32-Dugan-Cir-Bella-Vista-AR-72715/70632221_zpid/,08/26/2014,124000,23086,http://www.zillow.com/homes/70632221_zpid/,1433,138030.0,123570.0,2005,131457.0
42,4042,1,Dulverton Dr,Bella Vista,AR,72715,1 Dulverton Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70633086_zpid/,http://www.zillow.com/homedetails/1-Dulverton-Dr-Bella-Vista-AR-72715/70633086_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Dulverton-Dr-Bella-Vista-AR-72715/70633086_zpid/,08/03/2011,135000,16117,http://www.zillow.com/homes/70633086_zpid/,1968,187266.0,169432.0,2000,178349.0
43,4043,2,Dulverton Dr,Bella Vista,AR,72715,2 Dulverton Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70602305_zpid/,http://www.zillow.com/homedetails/2-Dulverton-Dr-Bella-Vista-AR-72715/70602305_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Dulverton-Dr-Bella-Vista-AR-72715/70602305_zpid/,04/30/2011,115000,15682,http://www.zillow.com/homes/70602305_zpid/,1520,156980.0,140535.0,,149505.0
44,4044,4,Dulverton Dr,Bella Vista,AR,72715,4 Dulverton Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70640630_zpid/,http://www.zillow.com/homedetails/4-Dulverton-Dr-Bella-Vista-AR-72715/70640630_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Dulverton-Dr-Bella-Vista-AR-72715/70640630_zpid/,05/28/2015,115000,11325,http://www.zillow.com/homes/70640630_zpid/,1454,129674.0,117324.0,1986,123499.0
45,4045,5,Dulverton Dr,Bella Vista,AR,72715,5 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70729398_zpid/,http://www.zillow.com/homedetails/5-Dulverton-Dr-Bella-Vista-AR-72715/70729398_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Dulverton-Dr-Bella-Vista-AR-72715/70729398_zpid/,01/27/2004,78000,11326,http://www.zillow.com/homes/70729398_zpid/,1418,132429.0,119817.0,,126123.0
46,4046,7,Dulverton Dr,Bella Vista,AR,72715,7 Dulverton Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70658258_zpid/,http://www.zillow.com/homedetails/7-Dulverton-Dr-Bella-Vista-AR-72715/70658258_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Dulverton-Dr-Bella-Vista-AR-72715/70658258_zpid/,11/01/2013,119900,9148,http://www.zillow.com/homes/70658258_zpid/,1547,145124.0,129920.0,1992,138213.0
47,4047,8,Dulverton Dr,Bella Vista,AR,72715,8 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70683725_zpid/,http://www.zillow.com/homedetails/8-Dulverton-Dr-Bella-Vista-AR-72715/70683725_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Dulverton-Dr-Bella-Vista-AR-72715/70683725_zpid/,10/24/2005,5000,13068,http://www.zillow.com/homes/70683725_zpid/,1716,155401.0,140601.0,,148001.0
48,4048,9,Dulverton Dr,Bella Vista,AR,72715,9 Dulverton Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70671102_zpid/,http://www.zillow.com/homedetails/9-Dulverton-Dr-Bella-Vista-AR-72715/70671102_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Dulverton-Dr-Bella-Vista-AR-72715/70671102_zpid/,03/31/2014,102500,11326,http://www.zillow.com/homes/70671102_zpid/,1568,141476.0,125307.0,1986,134739.0
49,4049,12,Dulverton Dr,Bella Vista,AR,72715,12 Dulverton Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70660621_zpid/,http://www.zillow.com/homedetails/12-Dulverton-Dr-Bella-Vista-AR-72715/70660621_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Dulverton-Dr-Bella-Vista-AR-72715/70660621_zpid/,06/21/2011,76000,11232,http://www.zillow.com/homes/70660621_zpid/,1416,129066.0,116774.0,1985,122920.0
50,4050,15,Dulverton Dr,Bella Vista,AR,72715,15 Dulverton Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70696670_zpid/,http://www.zillow.com/homedetails/15-Dulverton-Dr-Bella-Vista-AR-72715/70696670_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Dulverton-Dr-Bella-Vista-AR-72715/70696670_zpid/,09/21/2011,64000,14374,http://www.zillow.com/homes/70696670_zpid/,1357,131199.0,118703.0,1991,124951.0
51,4051,16,Dulverton Dr,Bella Vista,AR,72715,16 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70624982_zpid/,http://www.zillow.com/homedetails/16-Dulverton-Dr-Bella-Vista-AR-72715/70624982_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Dulverton-Dr-Bella-Vista-AR-72715/70624982_zpid/,10/30/2001,133000,11326,http://www.zillow.com/homes/70624982_zpid/,1739,157232.0,142258.0,1996,149745.0
52,4052,17,Dulverton Dr,Bella Vista,AR,72715,17 Dulverton Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70725005_zpid/,http://www.zillow.com/homedetails/17-Dulverton-Dr-Bella-Vista-AR-72715/70725005_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Dulverton-Dr-Bella-Vista-AR-72715/70725005_zpid/,05/02/2013,125000,11325,http://www.zillow.com/homes/70725005_zpid/,1441,136549.0,122379.0,1989,128820.0
53,4053,18,Dulverton Dr,Bella Vista,AR,72715,18 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70642759_zpid/,http://www.zillow.com/homedetails/18-Dulverton-Dr-Bella-Vista-AR-72715/70642759_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Dulverton-Dr-Bella-Vista-AR-72715/70642759_zpid/,03/06/2006,124000,11326,http://www.zillow.com/homes/70642759_zpid/,1413,133597.0,120873.0,,127235.0
54,4054,19,Dulverton Dr,Bella Vista,AR,72715,19 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70652558_zpid/,http://www.zillow.com/homedetails/19-Dulverton-Dr-Bella-Vista-AR-72715/70652558_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Dulverton-Dr-Bella-Vista-AR-72715/70652558_zpid/,01/25/2008,5000,11326,http://www.zillow.com/homes/70652558_zpid/,1829,170758.0,151243.0,1992,162627.0
55,4055,24,Dulverton Dr,Bella Vista,AR,72715,24 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70635364_zpid/,http://www.zillow.com/homedetails/24-Dulverton-Dr-Bella-Vista-AR-72715/70635364_zpid/#charts-and-data,http://www.zillow.com/homedetails/24-Dulverton-Dr-Bella-Vista-AR-72715/70635364_zpid/,08/21/2012,4000,11761,http://www.zillow.com/homes/70635364_zpid/,1438,133408.0,120702.0,1989,127055.0
56,4056,25,Dulverton Dr,Bella Vista,AR,72715,25 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70729598_zpid/,http://www.zillow.com/homedetails/25-Dulverton-Dr-Bella-Vista-AR-72715/70729598_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Dulverton-Dr-Bella-Vista-AR-72715/70729598_zpid/,07/26/2001,90000,10019,http://www.zillow.com/homes/70729598_zpid/,2362,212737.0,192477.0,2014,202607.0
57,4057,26,Dulverton Dr,Bella Vista,AR,72715,26 Dulverton Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70653236_zpid/,http://www.zillow.com/homedetails/26-Dulverton-Dr-Bella-Vista-AR-72715/70653236_zpid/#charts-and-data,http://www.zillow.com/homedetails/26-Dulverton-Dr-Bella-Vista-AR-72715/70653236_zpid/,07/19/2004,99000,12197,http://www.zillow.com/homes/70653236_zpid/,1451,137636.0,123217.0,,131082.0
58,4058,27,Dulverton Dr,Bella Vista,AR,72715,27 Dulverton Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70725209_zpid/,http://www.zillow.com/homedetails/27-Dulverton-Dr-Bella-Vista-AR-72715/70725209_zpid/#charts-and-data,http://www.zillow.com/homedetails/27-Dulverton-Dr-Bella-Vista-AR-72715/70725209_zpid/,12/20/2006,126000,13068,http://www.zillow.com/homes/70725209_zpid/,1357,130494.0,118066.0,1992,124280.0
