,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
24,9024,6,Michael Ln,Bella Vista,AR,72715,6 Michael Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70616163_zpid/,http://www.zillow.com/homedetails/6-Michael-Ln-Bella-Vista-AR-72715/70616163_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Michael-Ln-Bella-Vista-AR-72715/70616163_zpid/,08/15/2016,132000,12632,http://www.zillow.com/homes/70616163_zpid/,1883,144860.0,131064.0,1977,137962.0
25,9025,1,Middleborough Circle Dr,Bella Vista,AR,72715,1 Middleborough Circle Dr Bella Vista AR,,,,,,,,,,,,,,
26,9026,13,Middleborough Circle Dr,Bella Vista,AR,72715,13 Middleborough Circle Dr Bella Vista AR,,,,,,,,,,,,,,
27,9027,20,Middleborough Circle Dr,Bella Vista,AR,72715,20 Middleborough Circle Dr Bella Vista AR,,,,,,,,,,,,,,
28,9028,2,Middleham Ln,Bella Vista,AR,72715,2 Middleham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70683494_zpid/,http://www.zillow.com/homedetails/2-Middleham-Ln-Bella-Vista-AR-72715/70683494_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Middleham-Ln-Bella-Vista-AR-72715/70683494_zpid/,03/02/2016,185000,15681,http://www.zillow.com/homes/70683494_zpid/,1935,196610.0,177886.0,2009,187248.0
29,9029,5,Middleham Ln,Bella Vista,AR,72715,5 Middleham Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70696230_zpid/,http://www.zillow.com/homedetails/5-Middleham-Ln-Bella-Vista-AR-72715/70696230_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Middleham-Ln-Bella-Vista-AR-72715/70696230_zpid/,12/07/2001,79000,13939,http://www.zillow.com/homes/70696230_zpid/,1175,118663.0,103971.0,2001,113012.0
30,9030,8,Middleham Ln,Bella Vista,AR,72715,8 Middleham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70688758_zpid/,http://www.zillow.com/homedetails/8-Middleham-Ln-Bella-Vista-AR-72715/70688758_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Middleham-Ln-Bella-Vista-AR-72715/70688758_zpid/,09/03/2004,92000,13503,http://www.zillow.com/homes/70688758_zpid/,1368,123005.0,107776.0,1993,117148.0
31,9031,1,Middleton Ln,Bella Vista,AR,72714,1 Middleton Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70696389_zpid/,http://www.zillow.com/homedetails/1-Middleton-Ln-Bella-Vista-AR-72714/70696389_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Middleton-Ln-Bella-Vista-AR-72714/70696389_zpid/,08/03/2006,144000,13068,http://www.zillow.com/homes/70696389_zpid/,1634,155549.0,140735.0,2006,148142.0
32,9032,3,Mildenhall Dr,Bella Vista,AR,72714,3 Mildenhall Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70700197_zpid/,http://www.zillow.com/homedetails/3-Mildenhall-Dr-Bella-Vista-AR-72714/70700197_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Mildenhall-Dr-Bella-Vista-AR-72714/70700197_zpid/,10/01/2003,65000,12632,http://www.zillow.com/homes/70700197_zpid/,1040,85205.0,74057.0,1984,79631.0
33,9033,7,Mildenhall Dr,Bella Vista,AR,72714,7 Mildenhall Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70724339_zpid/,http://www.zillow.com/homedetails/7-Mildenhall-Dr-Bella-Vista-AR-72714/70724339_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Mildenhall-Dr-Bella-Vista-AR-72714/70724339_zpid/,07/18/2014,121000,21780,http://www.zillow.com/homes/70724339_zpid/,1886,152059.0,134845.0,1984,143452.0
34,9034,11,Mildenhall Dr,Bella Vista,AR,72714,11 Mildenhall Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70663760_zpid/,http://www.zillow.com/homedetails/11-Mildenhall-Dr-Bella-Vista-AR-72714/70663760_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Mildenhall-Dr-Bella-Vista-AR-72714/70663760_zpid/,11/22/2010,67000,13068,http://www.zillow.com/homes/70663760_zpid/,1256,119349.0,104573.0,1972,113666.0
35,9035,15,Mildenhall Dr,Bella Vista,AR,72714,15 Mildenhall Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70646545_zpid/,http://www.zillow.com/homedetails/15-Mildenhall-Dr-Bella-Vista-AR-72714/70646545_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Mildenhall-Dr-Bella-Vista-AR-72714/70646545_zpid/,07/18/2014,60000,17424,http://www.zillow.com/homes/70646545_zpid/,1260,98095.0,75596.0,1974,89995.0
36,9036,17,Mildenhall Dr,Bella Vista,AR,72714,17 Mildenhall Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70711701_zpid/,http://www.zillow.com/homedetails/17-Mildenhall-Dr-Bella-Vista-AR-72714/70711701_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Mildenhall-Dr-Bella-Vista-AR-72714/70711701_zpid/,02/05/2014,65650,13939,http://www.zillow.com/homes/70711701_zpid/,1152,100846.0,79760.0,,91678.0
37,9037,1,Milford Ln,Bella Vista,AR,72715,1 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70608625_zpid/,http://www.zillow.com/homedetails/1-Milford-Ln-Bella-Vista-AR-72715/70608625_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Milford-Ln-Bella-Vista-AR-72715/70608625_zpid/,09/10/1998,179000,16553,http://www.zillow.com/homes/70608625_zpid/,1911,186295.0,165004.0,1998,177424.0
38,9038,2,Milford Pl,Bella Vista,AR,72715,2 Milford Pl Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70646860_zpid/,http://www.zillow.com/homedetails/2-Milford-Pl-Bella-Vista-AR-72715/70646860_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Milford-Pl-Bella-Vista-AR-72715/70646860_zpid/,06/07/2006,205000,27878,http://www.zillow.com/homes/70646860_zpid/,2192,234961.0,199157.0,2003,223772.0
39,9039,2,Milford Ln,Bella Vista,AR,72715,2 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70687286_zpid/,http://www.zillow.com/homedetails/2-Milford-Ln-Bella-Vista-AR-72715/70687286_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Milford-Ln-Bella-Vista-AR-72715/70687286_zpid/,07/28/2016,160000,17424,http://www.zillow.com/homes/70687286_zpid/,1686,180093.0,162941.0,2001,171517.0
40,9040,3,Milford Pl,Bella Vista,AR,72715,3 Milford Pl Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70673697_zpid/,http://www.zillow.com/homedetails/3-Milford-Pl-Bella-Vista-AR-72715/70673697_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Milford-Pl-Bella-Vista-AR-72715/70673697_zpid/,06/29/2016,262500,23522,http://www.zillow.com/homes/70673697_zpid/,2897,283529.0,253826.0,2002,270028.0
41,9041,3,Milford Ln,Bella Vista,AR,72715,3 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70657991_zpid/,http://www.zillow.com/homedetails/3-Milford-Ln-Bella-Vista-AR-72715/70657991_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Milford-Ln-Bella-Vista-AR-72715/70657991_zpid/,02/29/2012,163000,16553,http://www.zillow.com/homes/70657991_zpid/,1847,196170.0,172336.0,2000,183336.0
42,9042,4,Milford Pl,Bella Vista,AR,72715,4 Milford Pl Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70667865_zpid/,http://www.zillow.com/homedetails/4-Milford-Pl-Bella-Vista-AR-72715/70667865_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Milford-Pl-Bella-Vista-AR-72715/70667865_zpid/,03/17/2016,193000,29621,http://www.zillow.com/homes/70667865_zpid/,2180,213778.0,191593.0,2002,201677.0
43,9043,4,Milford Ln,Bella Vista,AR,72715,4 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70618120_zpid/,http://www.zillow.com/homedetails/4-Milford-Ln-Bella-Vista-AR-72715/70618120_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Milford-Ln-Bella-Vista-AR-72715/70618120_zpid/,04/12/2013,189000,21780,http://www.zillow.com/homes/70618120_zpid/,1994,201182.0,182022.0,1999,191602.0
44,9044,5,Milford Ln,Bella Vista,AR,72715,5 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70724081_zpid/,http://www.zillow.com/homedetails/5-Milford-Ln-Bella-Vista-AR-72715/70724081_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Milford-Ln-Bella-Vista-AR-72715/70724081_zpid/,01/12/2016,213000,16117,http://www.zillow.com/homes/70724081_zpid/,2060,195813.0,177165.0,2000,186489.0
45,9045,6,Milford Ln,Bella Vista,AR,72715,6 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70698398_zpid/,http://www.zillow.com/homedetails/6-Milford-Ln-Bella-Vista-AR-72715/70698398_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Milford-Ln-Bella-Vista-AR-72715/70698398_zpid/,10/05/2011,155000,17424,http://www.zillow.com/homes/70698398_zpid/,1650,179715.0,162599.0,2002,171157.0
46,9046,7,Milford Ln,Bella Vista,AR,72715,7 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70708015_zpid/,http://www.zillow.com/homedetails/7-Milford-Ln-Bella-Vista-AR-72715/70708015_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Milford-Ln-Bella-Vista-AR-72715/70708015_zpid/,02/17/2004,185000,16988,http://www.zillow.com/homes/70708015_zpid/,1757,195487.0,173357.0,2004,184422.0
47,9047,8,Milford Ln,Bella Vista,AR,72715,8 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70622608_zpid/,http://www.zillow.com/homedetails/8-Milford-Ln-Bella-Vista-AR-72715/70622608_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Milford-Ln-Bella-Vista-AR-72715/70622608_zpid/,10/03/2008,154000,16553,http://www.zillow.com/homes/70622608_zpid/,1617,172879.0,149829.0,2000,164647.0
48,9048,9,Milford Ln,Bella Vista,AR,72715,9 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70678951_zpid/,http://www.zillow.com/homedetails/9-Milford-Ln-Bella-Vista-AR-72715/70678951_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Milford-Ln-Bella-Vista-AR-72715/70678951_zpid/,03/09/2004,223000,19602,http://www.zillow.com/homes/70678951_zpid/,1962,210364.0,186772.0,2000,196602.0
49,9049,10,Milford Ln,Bella Vista,AR,72715,10 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70674431_zpid/,http://www.zillow.com/homedetails/10-Milford-Ln-Bella-Vista-AR-72715/70674431_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Milford-Ln-Bella-Vista-AR-72715/70674431_zpid/,12/29/2003,147000,18295,http://www.zillow.com/homes/70674431_zpid/,1608,172259.0,152572.0,2002,164056.0
50,9050,11,Milford Ln,Bella Vista,AR,72715,11 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70665304_zpid/,http://www.zillow.com/homedetails/11-Milford-Ln-Bella-Vista-AR-72715/70665304_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Milford-Ln-Bella-Vista-AR-72715/70665304_zpid/,01/20/2016,169500,21344,http://www.zillow.com/homes/70665304_zpid/,1874,187209.0,169379.0,2002,178294.0
51,9051,12,Milford Ln,Bella Vista,AR,72715,12 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70601724_zpid/,http://www.zillow.com/homedetails/12-Milford-Ln-Bella-Vista-AR-72715/70601724_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Milford-Ln-Bella-Vista-AR-72715/70601724_zpid/,08/15/2006,16000,22216,http://www.zillow.com/homes/70601724_zpid/,1628,177978.0,161028.0,2002,169503.0
52,9052,13,Milford Ln,Bella Vista,AR,72715,13 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70702634_zpid/,http://www.zillow.com/homedetails/13-Milford-Ln-Bella-Vista-AR-72715/70702634_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Milford-Ln-Bella-Vista-AR-72715/70702634_zpid/,09/08/2011,212000,23958,http://www.zillow.com/homes/70702634_zpid/,1960,203040.0,183702.0,1999,193371.0
53,9053,14,Milford Ln,Bella Vista,AR,72715,14 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70644102_zpid/,http://www.zillow.com/homedetails/14-Milford-Ln-Bella-Vista-AR-72715/70644102_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Milford-Ln-Bella-Vista-AR-72715/70644102_zpid/,08/23/2002,135000,23958,http://www.zillow.com/homes/70644102_zpid/,1621,168814.0,146305.0,1998,160775.0
54,9054,15,Milford Ln,Bella Vista,AR,72715,15 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70616958_zpid/,http://www.zillow.com/homedetails/15-Milford-Ln-Bella-Vista-AR-72715/70616958_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Milford-Ln-Bella-Vista-AR-72715/70616958_zpid/,07/21/2016,222500,30056,http://www.zillow.com/homes/70616958_zpid/,2582,249167.0,225437.0,1999,237302.0
55,9055,16,Milford Ln,Bella Vista,AR,72715,16 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70688010_zpid/,http://www.zillow.com/homedetails/16-Milford-Ln-Bella-Vista-AR-72715/70688010_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Milford-Ln-Bella-Vista-AR-72715/70688010_zpid/,12/05/2012,20000,27007,http://www.zillow.com/homes/70688010_zpid/,1895,198047.0,173986.0,1998,185091.0
56,9056,18,Milford Ln,Bella Vista,AR,72715,18 Milford Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70619823_zpid/,http://www.zillow.com/homedetails/18-Milford-Ln-Bella-Vista-AR-72715/70619823_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Milford-Ln-Bella-Vista-AR-72715/70619823_zpid/,01/20/2015,135000,21344,http://www.zillow.com/homes/70619823_zpid/,1599,178348.0,161362.0,2003,169855.0
57,9057,19,Milford Ln,Bella Vista,AR,72715,19 Milford Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70717101_zpid/,http://www.zillow.com/homedetails/19-Milford-Ln-Bella-Vista-AR-72715/70717101_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Milford-Ln-Bella-Vista-AR-72715/70717101_zpid/,04/16/2008,228000,31363,http://www.zillow.com/homes/70717101_zpid/,2359,245463.0,215072.0,2001,233774.0
58,9058,20,Milford Ln,Bella Vista,AR,72715,20 Milford Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70613954_zpid/,http://www.zillow.com/homedetails/20-Milford-Ln-Bella-Vista-AR-72715/70613954_zpid/#charts-and-data,http://www.zillow.com/homedetails/20-Milford-Ln-Bella-Vista-AR-72715/70613954_zpid/,03/01/2011,318000,30492,http://www.zillow.com/homes/70613954_zpid/,3042,332157.0,297688.0,2001,313356.0
59,9059,3,Miller Dr,Bella Vista,AR,72715,3 Miller Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70602830_zpid/,http://www.zillow.com/homedetails/3-Miller-Dr-Bella-Vista-AR-72715/70602830_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Miller-Dr-Bella-Vista-AR-72715/70602830_zpid/,04/11/2008,300000,13939,http://www.zillow.com/homes/70602830_zpid/,3053,299209.0,270713.0,2007,284961.0
60,9060,6,Miller Dr,Bella Vista,AR,72715,6 Miller Dr Bella Vista AR,,,,,,,,,,,,,,
61,9061,11,Miller Dr,Bella Vista,AR,72715,11 Miller Dr Bella Vista AR,,,,,,,,,,,,,,
