,index,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
14,5014,1,Findon Ln,Bella Vista,AR,72714,1 Findon Ln Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70651245_zpid/,http://www.zillow.com/homedetails/1-Findon-Ln-Bella-Vista-AR-72714/70651245_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Findon-Ln-Bella-Vista-AR-72714/70651245_zpid/,01/02/2007,1000,12632,http://www.zillow.com/homes/70651245_zpid/,1340,134623.0,120653.0,2007,127003.0
15,5015,4,Findon Ln,Bella Vista,AR,72714,4 Findon Ln Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70675374_zpid/,http://www.zillow.com/homedetails/4-Findon-Ln-Bella-Vista-AR-72714/70675374_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Findon-Ln-Bella-Vista-AR-72714/70675374_zpid/,05/31/2012,130000,33977,http://www.zillow.com/homes/70675374_zpid/,2455,209588.0,178538.0,1980,194063.0
16,5016,1,Finger Cir,Bella Vista,AR,72715,1 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70669663_zpid/,http://www.zillow.com/homedetails/1-Finger-Cir-Bella-Vista-AR-72715/70669663_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Finger-Cir-Bella-Vista-AR-72715/70669663_zpid/,10/06/2011,100000,12632,http://www.zillow.com/homes/70669663_zpid/,1053,79030.0,64258.0,1975,73860.0
17,5017,1,Finger Dr,Bella Vista,AR,72715,1 Finger Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70627668_zpid/,http://www.zillow.com/homedetails/1-Finger-Dr-Bella-Vista-AR-72715/70627668_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Finger-Dr-Bella-Vista-AR-72715/70627668_zpid/,02/04/2009,70000,13068,http://www.zillow.com/homes/70627668_zpid/,1500,96318.0,81015.0,1968,90017.0
18,5018,2,Finger Cir,Bella Vista,AR,72715,2 Finger Cir Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70679537_zpid/,http://www.zillow.com/homedetails/2-Finger-Cir-Bella-Vista-AR-72715/70679537_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Finger-Cir-Bella-Vista-AR-72715/70679537_zpid/,11/03/2003,61000,11761,http://www.zillow.com/homes/70679537_zpid/,1244,111707.0,96192.0,,103432.0
19,5019,2,Finger Dr,Bella Vista,AR,72715,2 Finger Dr Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70627134_zpid/,http://www.zillow.com/homedetails/2-Finger-Dr-Bella-Vista-AR-72715/70627134_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Finger-Dr-Bella-Vista-AR-72715/70627134_zpid/,09/26/2005,73000,10454,http://www.zillow.com/homes/70627134_zpid/,1008,76936.0,61694.0,,72581.0
20,5020,3,Finger Cir,Bella Vista,AR,72715,3 Finger Cir Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70722819_zpid/,http://www.zillow.com/homedetails/3-Finger-Cir-Bella-Vista-AR-72715/70722819_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Finger-Cir-Bella-Vista-AR-72715/70722819_zpid/,09/16/2009,28000,12632,http://www.zillow.com/homes/70722819_zpid/,1256,92510.0,81165.0,,87274.0
21,5021,3,Finger Dr,Bella Vista,AR,72715,3 Finger Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70718190_zpid/,http://www.zillow.com/homedetails/3-Finger-Dr-Bella-Vista-AR-72715/70718190_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Finger-Dr-Bella-Vista-AR-72715/70718190_zpid/,11/07/2012,65000,13068,http://www.zillow.com/homes/70718190_zpid/,1184,77273.0,67067.0,1969,72899.0
22,5022,4,Finger Cir,Bella Vista,AR,72715,4 Finger Cir Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70733248_zpid/,http://www.zillow.com/homedetails/4-Finger-Cir-Bella-Vista-AR-72715/70733248_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Finger-Cir-Bella-Vista-AR-72715/70733248_zpid/,09/30/2011,35000,12632,http://www.zillow.com/homes/70733248_zpid/,987,80684.0,70882.0,,75406.0
23,5023,4,Finger Dr,Bella Vista,AR,72715,4 Finger Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70690978_zpid/,http://www.zillow.com/homedetails/4-Finger-Dr-Bella-Vista-AR-72715/70690978_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Finger-Dr-Bella-Vista-AR-72715/70690978_zpid/,06/06/2016,1806,13504,http://www.zillow.com/homes/70690978_zpid/,1008,76410.0,66222.0,,72771.0
24,5024,5,Finger Cir,Bella Vista,AR,72715,5 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70714189_zpid/,http://www.zillow.com/homedetails/5-Finger-Cir-Bella-Vista-AR-72715/70714189_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Finger-Cir-Bella-Vista-AR-72715/70714189_zpid/,07/28/2014,82500,11761,http://www.zillow.com/homes/70714189_zpid/,1336,117997.0,96543.0,1979,107270.0
25,5025,5,Finger Dr,Bella Vista,AR,72715,5 Finger Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70699063_zpid/,http://www.zillow.com/homedetails/5-Finger-Dr-Bella-Vista-AR-72715/70699063_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Finger-Dr-Bella-Vista-AR-72715/70699063_zpid/,,,11326,http://www.zillow.com/homes/70699063_zpid/,1416,118026.0,100378.0,,110305.0
26,5026,6,Finger Cir,Bella Vista,AR,72715,6 Finger Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70714665_zpid/,http://www.zillow.com/homedetails/6-Finger-Cir-Bella-Vista-AR-72715/70714665_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Finger-Cir-Bella-Vista-AR-72715/70714665_zpid/,07/01/2016,63000,13068,http://www.zillow.com/homes/70714665_zpid/,1680,129831.0,103865.0,1970,118028.0
27,5027,6,Finger Dr,Bella Vista,AR,72715,6 Finger Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70708295_zpid/,http://www.zillow.com/homedetails/6-Finger-Dr-Bella-Vista-AR-72715/70708295_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Finger-Dr-Bella-Vista-AR-72715/70708295_zpid/,06/10/2016,54000,13939,http://www.zillow.com/homes/70708295_zpid/,1176,82942.0,68989.0,1971,77516.0
28,5028,7,Finger Cir,Bella Vista,AR,72715,7 Finger Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70625010_zpid/,http://www.zillow.com/homedetails/7-Finger-Cir-Bella-Vista-AR-72715/70625010_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Finger-Cir-Bella-Vista-AR-72715/70625010_zpid/,04/04/2011,75000,10890,http://www.zillow.com/homes/70625010_zpid/,1750,132706.0,117540.0,1978,126387.0
29,5029,7,Finger Dr,Bella Vista,AR,72715,7 Finger Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70635085_zpid/,http://www.zillow.com/homedetails/7-Finger-Dr-Bella-Vista-AR-72715/70635085_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Finger-Dr-Bella-Vista-AR-72715/70635085_zpid/,12/13/2011,62000,11326,http://www.zillow.com/homes/70635085_zpid/,1040,79346.0,48656.0,1980,74855.0
30,5030,8,Finger Cir,Bella Vista,AR,72715,8 Finger Cir Bella Vista AR,3.0,4,http://www.zillow.com/homes/comps/70657315_zpid/,http://www.zillow.com/homedetails/8-Finger-Cir-Bella-Vista-AR-72715/70657315_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Finger-Cir-Bella-Vista-AR-72715/70657315_zpid/,06/26/2015,100000,17424,http://www.zillow.com/homes/70657315_zpid/,2366,196636.0,152744.0,1969,175568.0
31,5031,8,Finger Dr,Bella Vista,AR,72715,8 Finger Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70619638_zpid/,http://www.zillow.com/homedetails/8-Finger-Dr-Bella-Vista-AR-72715/70619638_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Finger-Dr-Bella-Vista-AR-72715/70619638_zpid/,04/16/2003,63000,15246,http://www.zillow.com/homes/70619638_zpid/,1024,103640.0,83300.0,1972,96860.0
32,5032,9,Finger Cir,Bella Vista,AR,72715,9 Finger Cir Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70615062_zpid/,http://www.zillow.com/homedetails/9-Finger-Cir-Bella-Vista-AR-72715/70615062_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Finger-Cir-Bella-Vista-AR-72715/70615062_zpid/,10/05/2004,78000,12632,http://www.zillow.com/homes/70615062_zpid/,1609,131002.0,113700.0,1979,123587.0
33,5033,9,Finger Dr,Bella Vista,AR,72715,9 Finger Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70617296_zpid/,http://www.zillow.com/homedetails/9-Finger-Dr-Bella-Vista-AR-72715/70617296_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Finger-Dr-Bella-Vista-AR-72715/70617296_zpid/,02/18/2016,45000,12197,http://www.zillow.com/homes/70617296_zpid/,1104,74482.0,45480.0,1970,65913.0
34,5034,10,Finger Cir,Bella Vista,AR,72715,10 Finger Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70639673_zpid/,http://www.zillow.com/homedetails/10-Finger-Cir-Bella-Vista-AR-72715/70639673_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Finger-Cir-Bella-Vista-AR-72715/70639673_zpid/,06/15/2001,67000,11326,http://www.zillow.com/homes/70639673_zpid/,1416,116274.0,96191.0,,105704.0
35,5035,10,Finger Dr,Bella Vista,AR,72715,10 Finger Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70629116_zpid/,http://www.zillow.com/homedetails/10-Finger-Dr-Bella-Vista-AR-72715/70629116_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Finger-Dr-Bella-Vista-AR-72715/70629116_zpid/,09/30/1993,60000,15682,http://www.zillow.com/homes/70629116_zpid/,1024,81174.0,68805.0,,77309.0
36,5036,11,Finger Cir,Bella Vista,AR,72715,11 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70669057_zpid/,http://www.zillow.com/homedetails/11-Finger-Cir-Bella-Vista-AR-72715/70669057_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Finger-Cir-Bella-Vista-AR-72715/70669057_zpid/,05/04/2015,70000,13939,http://www.zillow.com/homes/70669057_zpid/,1040,93808.0,82194.0,1976,89341.0
37,5037,11,Finger Dr,Bella Vista,AR,72715,11 Finger Dr Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70662379_zpid/,http://www.zillow.com/homedetails/11-Finger-Dr-Bella-Vista-AR-72715/70662379_zpid/#charts-and-data,http://www.zillow.com/homedetails/11-Finger-Dr-Bella-Vista-AR-72715/70662379_zpid/,10/22/2014,64500,12632,http://www.zillow.com/homes/70662379_zpid/,1120,89297.0,76779.0,1969,83455.0
38,5038,12,Finger Cir,Bella Vista,AR,72715,12 Finger Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70693024_zpid/,http://www.zillow.com/homedetails/12-Finger-Cir-Bella-Vista-AR-72715/70693024_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Finger-Cir-Bella-Vista-AR-72715/70693024_zpid/,08/17/2011,70000,10890,http://www.zillow.com/homes/70693024_zpid/,1540,122130.0,107009.0,,116314.0
39,5039,12,Finger Dr,Bella Vista,AR,72715,12 Finger Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70717745_zpid/,http://www.zillow.com/homedetails/12-Finger-Dr-Bella-Vista-AR-72715/70717745_zpid/#charts-and-data,http://www.zillow.com/homedetails/12-Finger-Dr-Bella-Vista-AR-72715/70717745_zpid/,06/13/2014,78000,16117,http://www.zillow.com/homes/70717745_zpid/,1502,117508.0,100880.0,1968,110857.0
40,5040,13,Finger Dr,Bella Vista,AR,72715,13 Finger Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/70644491_zpid/,http://www.zillow.com/homedetails/13-Finger-Dr-Bella-Vista-AR-72715/70644491_zpid/#charts-and-data,http://www.zillow.com/homedetails/13-Finger-Dr-Bella-Vista-AR-72715/70644491_zpid/,04/10/2009,40000,11761,http://www.zillow.com/homes/70644491_zpid/,1040,76517.0,60485.0,1975,72873.0
41,5041,14,Finger Cir,Bella Vista,AR,72715,14 Finger Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70675435_zpid/,http://www.zillow.com/homedetails/14-Finger-Cir-Bella-Vista-AR-72715/70675435_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Finger-Cir-Bella-Vista-AR-72715/70675435_zpid/,04/23/2008,117000,12632,http://www.zillow.com/homes/70675435_zpid/,1514,117597.0,103310.0,1972,109904.0
42,5042,14,Finger Dr,Bella Vista,AR,72715,14 Finger Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70667751_zpid/,http://www.zillow.com/homedetails/14-Finger-Dr-Bella-Vista-AR-72715/70667751_zpid/#charts-and-data,http://www.zillow.com/homedetails/14-Finger-Dr-Bella-Vista-AR-72715/70667751_zpid/,10/01/2014,85000,16988,http://www.zillow.com/homes/70667751_zpid/,1564,125955.0,103589.0,1969,117715.0
43,5043,15,Finger Cir,Bella Vista,AR,72715,15 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70695654_zpid/,http://www.zillow.com/homedetails/15-Finger-Cir-Bella-Vista-AR-72715/70695654_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Finger-Cir-Bella-Vista-AR-72715/70695654_zpid/,02/11/2005,82000,,http://www.zillow.com/homes/70695654_zpid/,1242,118131.0,99146.0,1972,105474.0
44,5044,15,Finger Dr,Bella Vista,AR,72715,15 Finger Dr Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70705446_zpid/,http://www.zillow.com/homedetails/15-Finger-Dr-Bella-Vista-AR-72715/70705446_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Finger-Dr-Bella-Vista-AR-72715/70705446_zpid/,04/25/1996,43000,14375,http://www.zillow.com/homes/70705446_zpid/,1008,78619.0,65890.0,,74875.0
45,5045,16,Finger Dr,Bella Vista,AR,72715,16 Finger Dr Bella Vista AR,3.0,2,http://www.zillow.com/homes/comps/70630967_zpid/,http://www.zillow.com/homedetails/16-Finger-Dr-Bella-Vista-AR-72715/70630967_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Finger-Dr-Bella-Vista-AR-72715/70630967_zpid/,10/19/1990,60000,14810,http://www.zillow.com/homes/70630967_zpid/,1760,119374.0,104595.0,,113690.0
46,5046,17,Finger Cir,Bella Vista,AR,72715,17 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70686439_zpid/,http://www.zillow.com/homedetails/17-Finger-Cir-Bella-Vista-AR-72715/70686439_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Finger-Cir-Bella-Vista-AR-72715/70686439_zpid/,05/08/2003,68000,14374,http://www.zillow.com/homes/70686439_zpid/,1640,130549.0,116872.0,1973,124332.0
47,5047,17,Finger Dr,Bella Vista,AR,72715,17 Finger Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70688571_zpid/,http://www.zillow.com/homedetails/17-Finger-Dr-Bella-Vista-AR-72715/70688571_zpid/#charts-and-data,http://www.zillow.com/homedetails/17-Finger-Dr-Bella-Vista-AR-72715/70688571_zpid/,12/29/2014,87500,13503,http://www.zillow.com/homes/70688571_zpid/,1462,118001.0,105639.0,1970,112382.0
48,5048,18,Finger Dr,Bella Vista,AR,72715,18 Finger Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70617547_zpid/,http://www.zillow.com/homedetails/18-Finger-Dr-Bella-Vista-AR-72715/70617547_zpid/#charts-and-data,http://www.zillow.com/homedetails/18-Finger-Dr-Bella-Vista-AR-72715/70617547_zpid/,01/25/2016,70000,11761,http://www.zillow.com/homes/70617547_zpid/,1104,75933.0,64362.0,1970,72317.0
49,5049,19,Finger Dr,Bella Vista,AR,72715,19 Finger Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/70732609_zpid/,http://www.zillow.com/homedetails/19-Finger-Dr-Bella-Vista-AR-72715/70732609_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Finger-Dr-Bella-Vista-AR-72715/70732609_zpid/,04/30/2004,64000,12632,http://www.zillow.com/homes/70732609_zpid/,1008,80060.0,70148.0,1973,76248.0
50,5050,19,Finger Cir,Bella Vista,AR,72715,19 Finger Cir Bella Vista AR,2.5,3,http://www.zillow.com/homes/comps/70649696_zpid/,http://www.zillow.com/homedetails/19-Finger-Cir-Bella-Vista-AR-72715/70649696_zpid/#charts-and-data,http://www.zillow.com/homedetails/19-Finger-Cir-Bella-Vista-AR-72715/70649696_zpid/,05/21/2015,78500,14375,http://www.zillow.com/homes/70649696_zpid/,1850,132255.0,113361.0,1973,125957.0
51,5051,21,Finger Cir,Bella Vista,AR,72715,21 Finger Cir Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70632346_zpid/,http://www.zillow.com/homedetails/21-Finger-Cir-Bella-Vista-AR-72715/70632346_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Finger-Cir-Bella-Vista-AR-72715/70632346_zpid/,12/22/2005,77000,16988,http://www.zillow.com/homes/70632346_zpid/,1040,83893.0,72917.0,,78405.0
52,5052,21,Finger Dr,Bella Vista,AR,72715,21 Finger Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70716554_zpid/,http://www.zillow.com/homedetails/21-Finger-Dr-Bella-Vista-AR-72715/70716554_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Finger-Dr-Bella-Vista-AR-72715/70716554_zpid/,09/29/2005,90000,13504,http://www.zillow.com/homes/70716554_zpid/,1008,80057.0,72433.0,,76245.0
53,5053,23,Finger Cir,Bella Vista,AR,72715,23 Finger Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70693774_zpid/,http://www.zillow.com/homedetails/23-Finger-Cir-Bella-Vista-AR-72715/70693774_zpid/#charts-and-data,http://www.zillow.com/homedetails/23-Finger-Cir-Bella-Vista-AR-72715/70693774_zpid/,05/22/2012,92000,13939,http://www.zillow.com/homes/70693774_zpid/,1416,129306.0,105908.0,,123149.0
54,5054,25,Finger Cir,Bella Vista,AR,72715,25 Finger Cir Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70676433_zpid/,http://www.zillow.com/homedetails/25-Finger-Cir-Bella-Vista-AR-72715/70676433_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Finger-Cir-Bella-Vista-AR-72715/70676433_zpid/,01/20/2012,85000,13068,http://www.zillow.com/homes/70676433_zpid/,1167,79591.0,65947.0,1969,75801.0
55,5055,25,Finger Dr,Bella Vista,AR,72715,25 Finger Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70679191_zpid/,http://www.zillow.com/homedetails/25-Finger-Dr-Bella-Vista-AR-72715/70679191_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Finger-Dr-Bella-Vista-AR-72715/70679191_zpid/,11/09/2004,91000,13939,http://www.zillow.com/homes/70679191_zpid/,1502,117992.0,105631.0,,112373.0
56,5056,27,Finger Cir,Bella Vista,AR,72715,27 Finger Cir Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70722759_zpid/,http://www.zillow.com/homedetails/27-Finger-Cir-Bella-Vista-AR-72715/70722759_zpid/#charts-and-data,http://www.zillow.com/homedetails/27-Finger-Cir-Bella-Vista-AR-72715/70722759_zpid/,04/12/2012,67000,13939,http://www.zillow.com/homes/70722759_zpid/,1120,79830.0,66906.0,1977,76029.0
57,5057,29,Finger Cir,Bella Vista,AR,72715,29 Finger Cir Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70706654_zpid/,http://www.zillow.com/homedetails/29-Finger-Cir-Bella-Vista-AR-72715/70706654_zpid/#charts-and-data,http://www.zillow.com/homedetails/29-Finger-Cir-Bella-Vista-AR-72715/70706654_zpid/,05/04/2005,55000,13504,http://www.zillow.com/homes/70706654_zpid/,1016,77673.0,65837.0,,73974.0
